c,D,fill,match_N,env_med_dip
16,2,0.50660103943499,1096,4.0
16,3,0.4521329728302896,1096,4.0
16,4,0.399952503281467,1096,4.0
16,5,0.35092769969711546,1096,4.0
16,6,0.3049974527233103,1096,4.0
16,7,0.2664129012944155,1096,4.0
16,8,0.22759451878596365,1096,4.0
16,9,0.18855129599945156,1096,4.0
16,10,0.15432679161211602,1096,4.0
16,11,0.1184476987867967,1096,4.0
16,12,0.0854228693538908,1096,4.0
17,0,0.6594181626849553,1113,4.0
17,1,0.5853844023296073,1113,4.0
17,2,0.5108732413634585,1113,4.0
17,3,0.46064977113072697,1113,4.0
17,4,0.41578016243270144,1113,4.0
17,5,0.3668592573265461,1113,4.0
17,6,0.3301250986743676,1113,4.0
17,7,0.28818908051208586,1113,4.0
17,8,0.25028464442018156,1113,4.0
17,9,0.21149410858672169,1113,4.0
17,10,0.1733993992652974,1113,4.0
17,11,0.13999218445988948,1113,4.0
17,12,0.10349325370134822,1113,4.0
18,0,0.6658215521163272,1144,5.0
18,1,0.5802579850470819,1144,5.0
18,2,0.5200801723619946,1144,5.0
18,3,0.4665867088987889,1144,5.0
18,4,0.42614425874900225,1144,5.0
18,5,0.384485403308183,1144,5.0
18,6,0.34413831878385226,1144,5.0
18,7,0.3076500227469764,1144,5.0
18,8,0.2655192748435609,1144,5.0
18,9,0.23242568605739106,1144,5.0
18,10,0.19366604005184598,1144,5.0
18,11,0.15604593172473585,1144,5.0
18,12,0.12201877269332786,1144,5.0
19,0,0.678826041304943,1205,4.0
19,1,0.5812321907793409,1205,4.0
19,2,0.5130240342697165,1205,4.0
19,3,0.47578644067980663,1205,4.0
19,4,0.4294794225719057,1205,4.0
19,5,0.39208763139081343,1205,4.0
19,6,0.35883032129643255,1205,4.0
19,7,0.32140370379821714,1205,4.0
19,8,0.2872561508201365,1205,4.0
19,9,0.24981844164408454,1205,4.0
19,10,0.21339736618414248,1205,4.0
19,11,0.17723903938623772,1205,4.0
19,12,0.13929999412839153,1205,4.0
20,0,0.665304601015009,1217,3.0
20,1,0.5933996039652077,1217,3.0
20,2,0.5195763783326414,1217,3.0
20,3,0.47464835406731753,1217,3.0
20,4,0.43831810862453924,1217,3.0
20,5,0.3976378588415878,1217,3.0
20,6,0.36756209844407595,1217,3.0
20,7,0.335937543711457,1217,3.0
20,8,0.29846082917926287,1217,3.0
20,9,0.2687982644423453,1217,3.0
20,10,0.2278658769843103,1217,3.0
20,11,0.19702938736739495,1217,3.0
20,12,0.15899884118179955,1217,3.0
21,0,0.6793990664675196,1238,5.0
21,1,0.5817791679408575,1238,5.0
21,2,0.5262241912340192,1238,5.0
21,3,0.4795008107065711,1238,5.0
21,4,0.43404697565726974,1238,5.0
21,5,0.40412402794658453,1238,5.0
21,6,0.3692748895252751,1238,5.0
21,7,0.3389792790103493,1238,5.0
21,8,0.3083771680995777,1238,5.0
21,9,0.28041191569346274,1238,5.0
21,10,0.24998966755039498,1238,5.0
21,11,0.21242075054566625,1238,5.0
21,12,0.17969783923298843,1238,5.0
22,0,0.6872364671051998,1248,4.0
22,1,0.5893249045268132,1248,4.0
22,2,0.5148623913632965,1248,4.0
22,3,0.4812207382356341,1248,4.0
22,4,0.4330662866666024,1248,4.0
22,5,0.39788434453851085,1248,4.0
22,6,0.3721234895410768,1248,4.0
22,7,0.33811997945061695,1248,4.0
22,8,0.3105846668049815,1248,4.0
22,9,0.2886880687957132,1248,4.0
22,10,0.2611360878956355,1248,4.0
22,11,0.2329635194246823,1248,4.0
22,12,0.19749130574362297,1248,4.0
23,0,0.6851589533371959,1285,4.0
23,1,0.595489287220452,1285,4.0
23,2,0.5213159072530363,1285,4.0
23,3,0.47814086107669296,1285,4.0
23,4,0.44161321934434655,1285,4.0
23,5,0.4046376490997173,1285,4.0
23,6,0.3743793184587501,1285,4.0
23,7,0.3463201898400742,1285,4.0
23,8,0.3164627783369647,1285,4.0
23,9,0.2973664768628006,1285,4.0
23,10,0.27474777507309756,1285,4.0
23,11,0.24734798871070424,1285,4.0
23,12,0.21866199503821743,1285,4.0
24,0,0.6894075097728283,1325,3.0
24,1,0.588093569176846,1325,3.0
24,2,0.5235763420060269,1325,3.0
24,3,0.4806516969270352,1325,3.0
24,4,0.43952966570182833,1325,3.0
24,5,0.41094464751078635,1325,3.0
24,6,0.3785129561012924,1325,3.0
24,7,0.34758645079840866,1325,3.0
24,8,0.3236521692727306,1325,3.0
24,9,0.30110318269275554,1325,3.0
24,10,0.2809958284387213,1325,3.0
24,11,0.25777222406313266,1325,3.0
24,12,0.22935851434610272,1325,3.0
25,0,0.680692794269387,1379,3.0
25,1,0.5920225214603588,1379,3.0
25,2,0.518394641898299,1379,3.0
25,3,0.4805843136157188,1379,3.0
25,4,0.44254445898410977,1379,3.0
25,5,0.4070791319980625,1379,3.0
25,6,0.3841678317104292,1379,3.0
25,7,0.35109378034978506,1379,3.0
25,8,0.323994681688544,1379,3.0
25,9,0.3053121737198491,1379,3.0
25,10,0.2820970242654064,1379,3.0
25,11,0.2595664793758155,1379,3.0
25,12,0.23609440803408652,1379,3.0
26,0,0.6674523641451876,1388,4.0
26,1,0.5852354553444815,1388,4.0
26,2,0.521730751629029,1388,4.0
26,3,0.47700896859299785,1388,4.0
26,4,0.44613073482780624,1388,4.0
26,5,0.4114691854290769,1388,4.0
26,6,0.38354965952447523,1388,4.0
26,7,0.3591890463550751,1388,4.0
26,8,0.329648578604019,1388,4.0
26,9,0.30593951434435734,1388,4.0
26,10,0.28643561432918613,1388,4.0
26,11,0.26162265331429196,1388,4.0
26,12,0.24035832368934787,1388,4.0
27,0,0.6417263736957474,1445,4.0
27,1,0.5701319815750652,1445,4.0
27,2,0.5125001592407628,1445,4.0
27,3,0.4724005608671983,1445,4.0
27,4,0.4367263552945926,1445,4.0
27,5,0.4070327231982226,1445,4.0
27,6,0.3822480662509516,1445,4.0
27,7,0.35338392990349016,1445,4.0
27,8,0.3317866077527746,1445,4.0
27,9,0.3057726404269974,1445,4.0
27,10,0.28346826098046446,1445,4.0
27,11,0.26426184333709757,1445,4.0
27,12,0.24167046249462476,1445,4.0
28,0,0.6296911673824028,1468,3.0
28,1,0.5585167400549985,1468,3.0
28,2,0.5059404999243532,1468,3.0
28,3,0.4670974495656173,1468,3.0
28,4,0.43468808331691206,1468,3.0
28,5,0.399696564250444,1468,3.0
28,6,0.3785926847978552,1468,3.0
28,7,0.3527682224677377,1468,3.0
28,8,0.32819023249731194,1468,3.0
28,9,0.30798449958744345,1468,3.0
28,10,0.2843549559167013,1468,3.0
28,11,0.26401819707129176,1468,3.0
28,12,0.24710727083973183,1468,3.0
29,0,0.6338747524831461,1477,6.0
29,1,0.5507412820994672,1477,6.0
29,2,0.4955677957236742,1477,6.0
29,3,0.4586886887087169,1477,6.0
29,4,0.42673503690493797,1477,6.0
29,5,0.3972475371697888,1477,6.0
29,6,0.372018607326545,1477,6.0
29,7,0.3498199040257679,1477,6.0
29,8,0.3277088772393872,1477,6.0
29,9,0.30346788574472733,1477,6.0
29,10,0.2865637870754557,1477,6.0
29,11,0.2644181308875434,1477,6.0
29,12,0.24479334122268057,1477,6.0
30,0,0.6190475118767548,1499,4.0
30,1,0.5540258810506672,1499,4.0
30,2,0.48644613368787754,1499,4.0
30,3,0.44845101376517643,1499,4.0
30,4,0.4201580456587736,1499,4.0
30,5,0.39042940286013655,1499,4.0
30,6,0.36816555986009625,1499,4.0
30,7,0.3424593865770199,1499,4.0
30,8,0.3243739721664192,1499,4.0
30,9,0.3029534312310953,1499,4.0
30,10,0.2820857327908331,1499,4.0
30,11,0.2667921841218198,1499,4.0
30,12,0.24640288050326178,1499,4.0
31,0,0.6239645954315243,1510,4.0
31,1,0.5462379159456773,1510,4.0
31,2,0.491339760116138,1510,4.0
31,3,0.4447833918073357,1510,4.0
31,4,0.41414422323206584,1510,4.0
31,5,0.38690375459199894,1510,4.0
31,6,0.3654628958529313,1510,4.0
31,7,0.34407160310734886,1510,4.0
31,8,0.3222707507643063,1510,4.0
31,9,0.30280635887800333,1510,4.0
31,10,0.2844967769072585,1510,4.0
31,11,0.26630861790302657,1510,4.0
31,12,0.2509950578955038,1510,4.0
32,0,0.6424533046902912,1507,3.5
32,1,0.5467856997537974,1507,3.5
32,2,0.48655731949525594,1507,3.5
32,3,0.4475466761367086,1507,3.5
32,4,0.41166472557791145,1507,3.5
32,5,0.3852705129267564,1507,3.5
32,6,0.36555340415555604,1507,3.5
32,7,0.34401364606343154,1507,3.5
32,8,0.325736387009994,1507,3.5
32,9,0.3027305334929947,1507,3.5
32,10,0.2860261634762439,1507,3.5
32,11,0.2685723634834445,1507,3.5
32,12,0.25045547592606127,1507,3.5
33,0,0.6314413923390142,1533,3.0
33,1,0.5573308504682497,1533,3.0
33,2,0.48668493968205395,1533,3.0
33,3,0.4423100052125128,1533,3.0
33,4,0.41454853105695855,1533,3.0
33,5,0.3830311281812029,1533,3.0
33,6,0.36343356470772425,1533,3.0
33,7,0.3436333051908027,1533,3.0
33,8,0.32530980921098246,1533,3.0
33,9,0.30606367889846914,1533,3.0
33,10,0.28483687428314525,1533,3.0
33,11,0.2703497946357424,1533,3.0
33,12,0.2543184500433763,1533,3.0
34,0,0.6336641111524745,1529,3.5
34,1,0.5475356450015848,1529,3.5
34,2,0.4932503663572175,1529,3.5
34,3,0.44065649903329734,1529,3.5
34,4,0.40980293998760875,1529,3.5
34,5,0.38531362332918445,1529,3.5
34,6,0.36335220482897285,1529,3.5
34,7,0.3424433898596754,1529,3.5
34,8,0.3243972012140219,1529,3.5
34,9,0.307267254350425,1529,3.5
34,10,0.28832190704766447,1529,3.5
34,11,0.27128536141160225,1529,3.5
34,12,0.25708344194763966,1529,3.5
35,0,0.650879163792249,1539,4.0
35,1,0.5484044643073951,1539,4.0
35,2,0.48696681624917454,1539,4.0
35,3,0.4472051106184739,1539,4.0
35,4,0.410236682174258,1539,4.0
35,5,0.3844811100500259,1539,4.0
35,6,0.36707816120596964,1539,4.0
35,7,0.3425917448448571,1539,4.0
35,8,0.32336442813053445,1539,4.0
35,9,0.3076868066317344,1539,4.0
35,10,0.2892926563918757,1539,4.0
35,11,0.27540622339131793,1539,4.0
35,12,0.25810410640009585,1539,4.0
36,0,0.6435955907846426,1517,3.0
36,1,0.5607364286116142,1517,3.0
36,2,0.4873428704623961,1517,3.0
36,3,0.44123098292998014,1517,3.0
36,4,0.41348986828727335,1517,3.0
36,5,0.3835064631841386,1517,3.0
36,6,0.364054851061315,1517,3.0
36,7,0.34513843518160703,1517,3.0
36,8,0.32152071715835434,1517,3.0
36,9,0.3065667576922998,1517,3.0
36,10,0.2902309011296463,1517,3.0
36,11,0.2767103630381112,1517,3.0
36,12,0.2625170296163323,1517,3.0
37,0,0.6440186850984122,1515,5.0
37,1,0.5535783911833188,1515,5.0
37,2,0.4918971567244941,1515,5.0
37,3,0.4379711447757537,1515,5.0
37,4,0.4045456334240646,1515,5.0
37,5,0.38363105515055523,1515,5.0
37,6,0.36009851827131006,1515,5.0
37,7,0.33904089848972085,1515,5.0
37,8,0.319912361757086,1515,5.0
37,9,0.30283617648023364,1515,5.0
37,10,0.28715500761023266,1515,5.0
37,11,0.2744057170305239,1515,5.0
37,12,0.26101707045590017,1515,5.0
38,0,0.6639144854894291,1509,4.0
38,1,0.5540346615714742,1509,4.0
38,2,0.48546376687280934,1509,4.0
38,3,0.4391668522010922,1509,4.0
38,4,0.4001995217724289,1509,4.0
38,5,0.37613781913065675,1509,4.0
38,6,0.3581303984337729,1509,4.0
38,7,0.33532761586471194,1509,4.0
38,8,0.31429158273800784,1509,4.0
38,9,0.3007351636484264,1509,4.0
38,10,0.2833592532185089,1509,4.0
38,11,0.27064925565053366,1509,4.0
38,12,0.25827641801600615,1509,4.0
39,0,0.6641819747010057,1463,3.0
39,1,0.5633574729897087,1463,3.0
39,2,0.48275812298171644,1463,3.0
39,3,0.4313785718470482,1463,3.0
39,4,0.39749010450566097,1463,3.0
39,5,0.3695525755853122,1463,3.0
39,6,0.34895643546451954,1463,3.0
39,7,0.3314778566707006,1463,3.0
39,8,0.3093926065977108,1463,3.0
39,9,0.29426916986982093,1463,3.0
39,10,0.2793956910289093,1463,3.0
39,11,0.26349848715896923,1463,3.0
39,12,0.25154074382578845,1463,3.0
40,0,0.6532267754726122,1442,4.0
40,1,0.5579513417172274,1442,4.0
40,2,0.48564929434453624,1442,4.0
40,3,0.4247236445638435,1442,4.0
40,4,0.3883073060546435,1442,4.0
40,5,0.3655012506459843,1442,4.0
40,6,0.34008241730678423,1442,4.0
40,7,0.32036511482492913,1442,4.0
40,8,0.3053595226713914,1442,4.0
40,9,0.2875382467761155,1442,4.0
40,10,0.2709558662855466,1442,4.0
40,11,0.25785026292559504,1442,4.0
40,12,0.2438779225315408,1442,4.0
41,0,0.6664429337804462,1418,4.0
41,1,0.5470119581468774,1418,4.0
41,2,0.4763462025160501,1418,4.0
41,3,0.42173853462775573,1418,4.0
41,4,0.37943122987266087,1418,4.0
41,5,0.3531110719521607,1418,4.0
41,6,0.3333508417830242,1418,4.0
41,7,0.31196271721645624,1418,4.0
41,8,0.29581132149043904,1418,4.0
41,9,0.2820717302420345,1418,4.0
41,10,0.2644793170347685,1418,4.0
41,11,0.24944342328389454,1418,4.0
41,12,0.23783278620360013,1418,4.0
42,0,0.6635062663941786,1400,3.0
42,1,0.553054564813439,1400,3.0
42,2,0.4702587860447749,1400,3.0
42,3,0.41689386896361685,1400,3.0
42,4,0.3778368167697674,1400,3.0
42,5,0.34569911381075064,1400,3.0
42,6,0.32451594918041593,1400,3.0
42,7,0.30597482980574253,1400,3.0
42,8,0.2887702782032181,1400,3.0
42,9,0.2730570772076681,1400,3.0
42,10,0.2595700077393384,1400,3.0
42,11,0.24345023386740458,1400,3.0
42,12,0.2306220779356646,1400,3.0
43,0,0.6476505579429181,1354,3.0
43,1,0.5460800591437607,1354,3.0
43,2,0.46927721905732644,1354,3.0
43,3,0.4087825527808399,1354,3.0
43,4,0.3696467407255819,1354,3.0
43,5,0.33942266420968914,1354,3.0
43,6,0.31470306455891706,1354,3.0
43,7,0.29390825527055303,1354,3.0
43,8,0.28082717315249955,1354,3.0
43,9,0.2630679525805099,1354,3.0
43,10,0.2492164589266645,1354,3.0
43,11,0.2381891337529473,1354,3.0
43,12,0.22468790643350506,1354,3.0
44,0,0.6552011625109513,1271,4.0
44,1,0.5320605926647615,1271,4.0
44,2,0.4614753690388318,1271,4.0
44,3,0.40582263734128476,1271,4.0
44,4,0.3596626679527299,1271,4.0
44,5,0.3280415983040085,1271,4.0
44,6,0.30614390555119303,1271,4.0
44,7,0.28222971714293865,1271,4.0
44,8,0.2675951993235704,1271,4.0
44,9,0.25289453855141686,1271,4.0
44,10,0.23771015274475965,1271,4.0
44,11,0.22718104412552398,1271,4.0
44,12,0.21760310062112478,1271,4.0
45,0,0.6523600750532218,1174,4.0
45,1,0.543174630943054,1174,4.0
45,2,0.45540961513020145,1174,4.0
45,3,0.4073598761931489,1174,4.0
45,4,0.3623960608461761,1174,4.0
45,5,0.32324368776873347,1174,4.0
45,6,0.3017375734936303,1174,4.0
45,7,0.2793393933275167,1174,4.0
45,8,0.26054952686599586,1174,4.0
45,9,0.2452100217318367,1174,4.0
45,10,0.23211269868508527,1174,4.0
45,11,0.2204391025097254,1174,4.0
45,12,0.21062320243705107,1174,4.0
46,0,0.635572759793413,1086,4.0
46,1,0.5393765009908306,1086,4.0
46,2,0.4627200648648512,1086,4.0
46,3,0.40383243683501097,1086,4.0
46,4,0.3624118727393936,1086,4.0
46,5,0.3268024930105102,1086,4.0
46,6,0.3000564722326199,1086,4.0
46,7,0.27787161571740737,1086,4.0
46,8,0.26038612204660416,1086,4.0
46,9,0.24325103779704324,1086,4.0
46,10,0.22764471730666166,1086,4.0
46,11,0.2183258212195294,1086,4.0
46,12,0.20789236603646907,1086,4.0
47,0,0.6401277109962041,1025,4.0
47,1,0.528976889001803,1025,4.0
47,2,0.46327199075848857,1025,4.0
47,3,0.41159003961150664,1025,4.0
47,4,0.3622253577246196,1025,4.0
47,5,0.330716671194304,1025,4.0
47,6,0.3056447873688046,1025,4.0
47,7,0.2805777663033876,1025,4.0
47,8,0.2625741578370777,1025,4.0
47,9,0.2475998699047597,1025,4.0
47,10,0.229063267133965,1025,4.0
47,11,0.21824893620410799,1025,4.0
47,12,0.20918779436479495,1025,4.0
48,0,0.626021577492374,955,4.0
48,1,0.5281570375561015,955,4.0
48,2,0.45222078243477476,955,4.0
48,3,0.40932098252095644,955,4.0
48,4,0.36627436076815645,955,4.0
48,5,0.33121284318834143,955,4.0
48,6,0.3086823961539923,955,4.0
48,7,0.28672270456771604,955,4.0
48,8,0.2651353469993509,955,4.0
48,9,0.25089605638081935,955,4.0
48,10,0.234014203876112,955,4.0
48,11,0.22051437894477718,955,4.0
48,12,0.20976624961300305,955,4.0
49,0,0.6014532839569972,902,4.0
49,1,0.5051775866788886,902,4.0
49,2,0.43678631371325244,902,4.0
49,3,0.3857113095493804,902,4.0
49,4,0.3537408517977641,902,4.0
49,5,0.32597537273650307,902,4.0
49,6,0.300847222825444,902,4.0
49,7,0.28424616259681845,902,4.0
49,8,0.2646192502602568,902,4.0
49,9,0.24858840205765037,902,4.0
49,10,0.23412248397096477,902,4.0
49,11,0.22123501429747144,902,4.0
49,12,0.20762240424059925,902,4.0
50,0,0.6026297697312698,979,6.5
50,1,0.48356149440512586,979,6.5
50,2,0.4159496011800028,979,6.5
50,3,0.37058496606936986,979,6.5
50,4,0.3333106731659602,979,6.5
50,5,0.31233630657862615,979,6.5
50,6,0.2910624472362472,979,6.5
50,7,0.27267528291402987,979,6.5
50,8,0.25671794047406415,979,6.5
50,9,0.24257540930413646,979,6.5
50,10,0.22655538600212377,979,6.5
50,11,0.21487359128153688,979,6.5
50,12,0.20245716550138726,979,6.5
51,0,0.5901315652920138,1083,6.0
51,1,0.48340557871336276,1083,6.0
51,2,0.3986783707432916,1083,6.0
51,3,0.351693047838606,1083,6.0
51,4,0.31879823565661325,1083,6.0
51,5,0.29372269494129943,1083,6.0
51,6,0.27643470995442954,1083,6.0
51,7,0.2621056601991015,1083,6.0
51,8,0.24304673817275832,1083,6.0
51,9,0.2304504010587062,1083,6.0
51,10,0.2165954993533389,1083,6.0
51,11,0.20296428530529775,1083,6.0
51,12,0.1916564168319404,1083,6.0
52,0,0.5750969766915296,1188,5.0
52,1,0.4777423580948115,1188,5.0
52,2,0.40208876885894124,1188,5.0
52,3,0.34422476838194543,1188,5.0
52,4,0.31023163003583054,1188,5.0
52,5,0.2848163812906579,1188,5.0
52,6,0.26385229444040087,1188,5.0
52,7,0.25221875631806806,1188,5.0
52,8,0.23546900145264757,1188,5.0
52,9,0.21964556375362038,1188,5.0
52,10,0.20709489411064788,1188,5.0
52,11,0.19423520149007617,1188,5.0
52,12,0.1812875756928925,1188,5.0
53,0,0.5622751611433185,1294,4.0
53,1,0.47298006583406366,1294,4.0
53,2,0.40093575441203844,1294,4.0
53,3,0.3482050031825385,1294,4.0
53,4,0.30643558271398114,1294,4.0
53,5,0.2808673459520303,1294,4.0
53,6,0.25862197159224487,1294,4.0
53,7,0.24202710723371007,1294,4.0
53,8,0.22770700933501634,1294,4.0
53,9,0.21294002730837186,1294,4.0
53,10,0.19652764138156695,1294,4.0
53,11,0.18525779850856924,1294,4.0
53,12,0.17422596553116731,1294,4.0
54,0,0.5512575450762007,1373,4.0
54,1,0.46670116253319494,1373,4.0
54,2,0.398391406146535,1373,4.0
54,3,0.34933051027504475,1373,4.0
54,4,0.31040496484195734,1373,4.0
54,5,0.27910005116784625,1373,4.0
54,6,0.25702855836518634,1373,4.0
54,7,0.23875544489068912,1373,4.0
54,8,0.22068964060023763,1373,4.0
54,9,0.20770529692516482,1373,4.0
54,10,0.19261321899872286,1373,4.0
54,11,0.17857409655557305,1373,4.0
54,12,0.16909829808804563,1373,4.0
55,0,0.5527909250512296,1430,5.0
55,1,0.45861394342626594,1430,5.0
55,2,0.3973864603402825,1430,5.0
55,3,0.35130175933166513,1430,5.0
55,4,0.3163199652636677,1430,5.0
55,5,0.2870904250637997,1430,5.0
55,6,0.2592739507154872,1430,5.0
55,7,0.2384761980409947,1430,5.0
55,8,0.22119656433182625,1430,5.0
55,9,0.2043388865672085,1430,5.0
55,10,0.19126249599079664,1430,5.0
55,11,0.17880167672575886,1430,5.0
55,12,0.16642012693710853,1430,5.0
56,0,0.5639448233034564,1476,5.0
56,1,0.45711325312404283,1476,5.0
56,2,0.391582936772262,1476,5.0
56,3,0.34968466522351743,1476,5.0
56,4,0.3166696756644111,1476,5.0
56,5,0.2891845392990536,1476,5.0
56,6,0.2626887419588708,1476,5.0
56,7,0.23683885574163063,1476,5.0
56,8,0.21843080709146773,1476,5.0
56,9,0.2022688994590525,1476,5.0
56,10,0.18689826061756729,1476,5.0
56,11,0.17604187412849168,1476,5.0
56,12,0.16483950912913906,1476,5.0
57,0,0.5737327904743935,1514,4.0
57,1,0.4657852187011892,1514,4.0
57,2,0.3928059242864705,1514,4.0
57,3,0.347517247109085,1514,4.0
57,4,0.31639441137497265,1514,4.0
57,5,0.28862636358558524,1514,4.0
57,6,0.26468457150353986,1514,4.0
57,7,0.2411335227113956,1514,4.0
57,8,0.21786995045474988,1514,4.0
57,9,0.20213159753185114,1514,4.0
57,10,0.18741656116493766,1514,4.0
57,11,0.17358615324424173,1514,4.0
57,12,0.16365493561540317,1514,4.0
58,0,0.583214163783238,1545,4.0
58,1,0.47513331996904873,1545,4.0
58,2,0.3991851997848237,1545,4.0
58,3,0.3488008783367193,1545,4.0
58,4,0.3155031877749364,1545,4.0
58,5,0.2894864773655064,1545,4.0
58,6,0.2660135995633585,1545,4.0
58,7,0.24448059258810037,1545,4.0
58,8,0.22278369063141193,1545,4.0
58,9,0.20386243265916693,1545,4.0
58,10,0.18921350623797636,1545,4.0
58,11,0.17593552799593007,1545,4.0
58,12,0.16288559891648216,1545,4.0
59,0,0.5801538874895819,1548,5.0
59,1,0.4827360991564706,1548,5.0
59,2,0.40744484206301135,1548,5.0
59,3,0.354270204141672,1548,5.0
59,4,0.31615238520544064,1548,5.0
59,5,0.2878496726516393,1548,5.0
59,6,0.26507006355810353,1548,5.0
59,7,0.24438566046358706,1548,5.0
59,8,0.22350009522110018,1548,5.0
59,9,0.20669047157919712,1548,5.0
59,10,0.1887084585327412,1548,5.0
59,11,0.1750982887141665,1548,5.0
59,12,0.16248462347799658,1548,5.0
60,0,0.5728713109020355,1579,6.0
60,1,0.48032621975164974,1579,6.0
60,2,0.4149372014196689,1579,6.0
60,3,0.36309144341677735,1579,6.0
60,4,0.32268430171701057,1579,6.0
60,5,0.29086157568399734,1579,6.0
60,6,0.26585281905978736,1579,6.0
60,7,0.24566895586154777,1579,6.0
60,8,0.226073166672365,1579,6.0
60,9,0.210684740366056,1579,6.0
60,10,0.1939695107068494,1579,6.0
60,11,0.1769533612018683,1579,6.0
60,12,0.16400082379865616,1579,6.0
61,0,0.5692682059951526,1575,5.0
61,1,0.47445792408124815,1575,5.0
61,2,0.4126579903163844,1575,5.0
61,3,0.36850825357195766,1575,5.0
61,4,0.328326624560968,1575,5.0
61,5,0.2958264348501552,1575,5.0
61,6,0.26715799443789723,1575,5.0
61,7,0.2430434166226433,1575,5.0
61,8,0.22560229546446905,1575,5.0
61,9,0.21125049064186263,1575,5.0
61,10,0.19628195899870512,1575,5.0
61,11,0.18040554292567776,1575,5.0
61,12,0.16480093456516465,1575,5.0
