c,X,target,N,fill,roi_on_cost,score,miss,comeback_of_miss,mc_partner_at_entry,mc_bid_sum,band,W,xpos,ypos
15,24,39,269,0.9516728624535316,1.5226765799256505,1.4490899794087975,0.048327137546468446,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-18.5,15
15,25,40,269,0.9516728624535316,1.5861214374225527,1.5094687285508308,0.048327137546468446,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-17.5,15
15,26,41,269,0.9516728624535316,1.6495662949194547,1.569847477692864,0.048327137546468446,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-16.5,15
15,27,42,269,0.9442379182156134,1.6996282527881041,1.6048534431530799,0.055762081784386575,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-15.5,15
15,28,43,269,0.9442379182156134,1.7625774473358118,1.664292459566157,0.055762081784386575,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-14.5,15
15,29,44,269,0.9033457249070632,1.746468401486989,1.577664764168544,0.09665427509293678,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-13.5,15
15,30,45,269,0.9033457249070632,1.8066914498141264,1.6320669974157351,0.09665427509293678,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-12.5,15
15,31,46,269,0.9033457249070632,1.8669144981412642,1.6864692306629265,0.09665427509293678,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-11.5,15
15,32,47,269,0.9033457249070632,1.9271375464684015,1.7408714639101175,0.09665427509293678,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-10.5,15
15,33,48,269,0.9033457249070632,1.9873605947955393,1.7952736971573087,0.09665427509293678,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-9.5,15
15,34,49,269,0.9033457249070632,2.0475836431226764,1.8496759304044996,0.09665427509293678,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-8.5,15
15,35,50,269,0.9033457249070632,2.1078066914498144,1.904078163651691,0.09665427509293678,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-7.5,15
15,36,51,269,0.8884758364312267,2.132342007434944,1.8945343486132031,0.11152416356877326,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-6.5,15
15,37,52,269,0.8736059479553904,2.154894671623296,1.8825288023474893,0.12639405204460963,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-5.5,15
15,38,53,269,0.8698884758364313,2.203717472118959,1.9169884329956746,0.13011152416356875,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-4.5,15
15,39,54,269,0.8698884758364313,2.2617100371747214,1.9674354970218766,0.13011152416356875,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-3.5,15
15,40,55,269,0.8513011152416357,2.270136307311028,1.9325695701644068,0.14869888475836435,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-2.5,15
15,41,56,269,0.8327137546468402,2.2760842627013633,1.895326672286637,0.16728624535315983,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-1.5,15
15,42,57,269,0.8327137546468402,2.3315985130111523,1.941554152098506,0.16728624535315983,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,-0.5,15
15,43,58,269,0.7955390334572491,2.280545229244114,1.814262747428403,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,0.5,15
15,44,59,269,0.7955390334572491,2.3335811648079305,1.8564549043453424,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,1.5,15
15,45,60,269,0.7955390334572491,2.386617100371747,1.898647061262282,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,2.5,15
15,46,61,269,0.7955390334572491,2.439653035935564,1.940839218179222,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,3.5,15
15,47,62,269,0.7955390334572491,2.4926889714993803,1.9830313750961612,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,4.5,15
15,48,63,269,0.7955390334572491,2.5457249070631973,2.025223532013101,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,5.5,15
15,49,64,269,0.7955390334572491,2.5987608426270135,2.0674156889300406,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,6.5,15
15,50,65,269,0.7955390334572491,2.6517967781908305,2.1096078458469805,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,7.5,15
15,51,66,269,0.7955390334572491,2.7048327137546466,2.1518000027639195,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,8.5,15
15,52,67,269,0.7955390334572491,2.7578686493184636,2.1939921596808594,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,9.5,15
15,53,68,269,0.7955390334572491,2.81090458488228,2.236184316597799,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,10.5,15
15,54,69,269,0.7955390334572491,2.863940520446097,2.2783764735147387,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,11.5,15
15,55,70,269,0.7955390334572491,2.916976456009913,2.320568630431678,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,12.5,15
15,56,71,269,0.7955390334572491,2.97001239157373,2.362760787348618,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,13.5,15
15,57,72,269,0.7955390334572491,3.0230483271375466,2.4049529442655575,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,14.5,15
15,58,73,269,0.7955390334572491,3.076084262701363,2.447145101182497,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,15.5,15
15,59,74,269,0.7955390334572491,3.1291201982651797,2.489337258099437,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,16.5,15
15,60,75,269,0.7955390334572491,3.1821561338289963,2.5315294150163763,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,17.5,15
15,61,76,269,0.7955390334572491,3.235192069392813,2.5737215719333157,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,18.5,15
15,62,77,269,0.7955390334572491,3.28822800495663,2.6159137288502556,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,19.5,15
15,63,78,269,0.7955390334572491,3.341263940520446,2.658105885767195,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,20.5,15
15,64,79,269,0.7955390334572491,3.3942998760842626,2.7002980426841345,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,21.5,15
15,65,80,269,0.7955390334572491,3.4473358116480792,2.7424901996010744,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,22.5,15
15,66,81,269,0.7955390334572491,3.5003717472118963,2.7846823565180143,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,23.5,15
15,67,82,269,0.7955390334572491,3.553407682775713,2.8268745134349538,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,24.5,15
15,68,83,269,0.7955390334572491,3.606443618339529,2.869066670351893,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,25.5,15
15,69,84,269,0.7955390334572491,3.6594795539033456,2.9112588272688327,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,26.5,15
15,70,85,269,0.7955390334572491,3.7125154894671626,2.9534509841857726,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,27.5,15
15,71,86,269,0.7955390334572491,3.765551425030979,2.995643141102712,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,28.5,15
15,72,87,269,0.7955390334572491,3.8185873605947953,3.0378352980196515,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,29.5,15
15,73,88,269,0.7955390334572491,3.871623296158612,3.080027454936591,0.20446096654275092,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,30.5,15
15,74,89,269,0.79182156133829,3.9063197026022305,3.0931081660010227,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,31.5,15
15,75,90,269,0.79182156133829,3.95910780669145,3.1349069250010366,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,32.5,15
15,76,91,269,0.79182156133829,4.011895910780669,3.1767056840010497,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,33.5,15
15,77,92,269,0.79182156133829,4.064684014869889,3.2185044430010645,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,34.5,15
15,78,93,269,0.79182156133829,4.117472118959108,3.260303202001078,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,35.5,15
15,79,94,269,0.79182156133829,4.170260223048327,3.302101961001092,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,36.5,15
15,80,95,269,0.79182156133829,4.223048327137546,3.343900720001105,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,37.5,15
15,81,96,269,0.79182156133829,4.275836431226766,3.38569947900112,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,38.5,15
15,82,97,269,0.79182156133829,4.328624535315985,3.427498238001133,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,39.5,15
15,83,98,269,0.79182156133829,4.381412639405204,3.469296997001147,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,40.5,15
15,84,99,269,0.79182156133829,4.434200743494423,3.5110957560011604,0.20817843866171004,1.0,70.28915286064148,0.8528915643692017,deep-underdog,84,41.5,15
16,1,17,395,0.9974683544303797,0.06234177215189873,0.0621839448806281,0.0025316455696202667,0.0,69.03225183486938,0.8503226041793823,deep-underdog,83,-41.0,16
16,2,18,395,0.9974683544303797,0.12468354430379747,0.1243678897612562,0.0025316455696202667,0.0,69.03225183486938,0.8503226041793823,deep-underdog,83,-40.0,16
16,3,19,395,0.9974683544303797,0.1870253164556962,0.1865518346418843,0.0025316455696202667,0.0,69.03225183486938,0.8503226041793823,deep-underdog,83,-39.0,16
16,4,20,395,0.9974683544303797,0.24936708860759493,0.2487357795225124,0.0025316455696202667,0.0,69.03225183486938,0.8503226041793823,deep-underdog,83,-38.0,16
16,5,21,395,0.9949367088607595,0.31091772151898733,0.3093434545745874,0.005063291139240533,0.5,69.03225183486938,0.8503226041793823,deep-underdog,83,-37.0,16
16,6,22,395,0.9949367088607595,0.3731012658227848,0.3712121454895049,0.005063291139240533,0.5,69.03225183486938,0.8503226041793823,deep-underdog,83,-36.0,16
16,7,23,395,0.9949367088607595,0.43528481012658227,0.43308083640442235,0.005063291139240533,0.5,69.03225183486938,0.8503226041793823,deep-underdog,83,-35.0,16
16,8,24,395,0.9949367088607595,0.49746835443037973,0.49494952731933983,0.005063291139240533,0.5,69.03225183486938,0.8503226041793823,deep-underdog,83,-34.0,16
16,9,25,395,0.9949367088607595,0.5596518987341772,0.5568182182342573,0.005063291139240533,0.5,69.03225183486938,0.8503226041793823,deep-underdog,83,-33.0,16
16,10,26,395,0.9949367088607595,0.6218354430379747,0.6186869091491748,0.005063291139240533,0.5,69.03225183486938,0.8503226041793823,deep-underdog,83,-32.0,16
16,11,27,395,0.9949367088607595,0.6840189873417721,0.6805556000640922,0.005063291139240533,0.5,69.03225183486938,0.8503226041793823,deep-underdog,83,-31.0,16
16,12,28,395,0.9949367088607595,0.7462025316455696,0.7424242909790097,0.005063291139240533,0.5,69.03225183486938,0.8503226041793823,deep-underdog,83,-30.0,16
16,13,29,395,0.9924050632911392,0.8063291139240506,0.8002050953372857,0.0075949367088608,0.6666666666666666,69.03225183486938,0.8503226041793823,deep-underdog,83,-29.0,16
16,14,30,395,0.9924050632911392,0.8683544303797468,0.8617593334401538,0.0075949367088608,0.6666666666666666,69.03225183486938,0.8503226041793823,deep-underdog,83,-28.0,16
16,15,31,395,0.9924050632911392,0.930379746835443,0.9233135715430218,0.0075949367088608,0.6666666666666666,69.03225183486938,0.8503226041793823,deep-underdog,83,-27.0,16
16,16,32,395,0.9898734177215189,0.9898734177215189,0.9798493831116807,0.010126582278481067,0.75,69.03225183486938,0.8503226041793823,deep-underdog,83,-26.0,16
16,17,33,395,0.9898734177215189,1.0517405063291139,1.0410899695561608,0.010126582278481067,0.75,69.03225183486938,0.8503226041793823,deep-underdog,83,-25.0,16
16,18,34,395,0.9898734177215189,1.1136075949367088,1.102330556000641,0.010126582278481067,0.75,69.03225183486938,0.8503226041793823,deep-underdog,83,-24.0,16
16,19,35,395,0.9848101265822785,1.1694620253164558,1.1516980451850667,0.015189873417721489,0.8333333333333334,69.03225183486938,0.8503226041793823,deep-underdog,83,-23.0,16
16,20,36,395,0.9848101265822785,1.2310126582278482,1.2123137317737545,0.015189873417721489,0.8333333333333334,69.03225183486938,0.8503226041793823,deep-underdog,83,-22.0,16
16,21,37,395,0.9848101265822785,1.2925632911392406,1.272929418362442,0.015189873417721489,0.8333333333333334,69.03225183486938,0.8503226041793823,deep-underdog,83,-21.0,16
16,22,38,395,0.9848101265822785,1.354113924050633,1.3335451049511298,0.015189873417721489,0.8333333333333334,69.03225183486938,0.8503226041793823,deep-underdog,83,-20.0,16
16,23,39,395,0.9822784810126582,1.4120253164556962,1.3870020829995193,0.017721518987341756,0.8571428571428571,69.03225183486938,0.8503226041793823,deep-underdog,83,-19.0,16
16,24,40,395,0.9822784810126582,1.4734177215189874,1.447306521390803,0.017721518987341756,0.8571428571428571,69.03225183486938,0.8503226041793823,deep-underdog,83,-18.0,16
16,25,41,395,0.9822784810126582,1.5348101265822784,1.5076109597820861,0.017721518987341756,0.8571428571428571,69.03225183486938,0.8503226041793823,deep-underdog,83,-17.0,16
16,26,42,395,0.9822784810126582,1.5962025316455697,1.5679153981733698,0.017721518987341756,0.8571428571428571,69.03225183486938,0.8503226041793823,deep-underdog,83,-16.0,16
16,27,43,395,0.9822784810126582,1.6575949367088607,1.6282198365646532,0.017721518987341756,0.8571428571428571,69.03225183486938,0.8503226041793823,deep-underdog,83,-15.0,16
16,28,44,395,0.9493670886075949,1.6613924050632911,1.5772712706297067,0.05063291139240511,0.95,69.03225183486938,0.8503226041793823,deep-underdog,83,-14.0,16
16,29,45,395,0.9392405063291139,1.702373417721519,1.5989380708219838,0.06075949367088607,0.9583333333333334,69.03225183486938,0.8503226041793823,deep-underdog,83,-13.0,16
16,30,46,395,0.9392405063291139,1.7610759493670887,1.6540738663675694,0.06075949367088607,0.9583333333333334,69.03225183486938,0.8503226041793823,deep-underdog,83,-12.0,16
16,31,47,395,0.9392405063291139,1.8197784810126583,1.709209661913155,0.06075949367088607,0.9583333333333334,69.03225183486938,0.8503226041793823,deep-underdog,83,-11.0,16
16,32,48,395,0.9392405063291139,1.8784810126582279,1.7643454574587407,0.06075949367088607,0.9583333333333334,69.03225183486938,0.8503226041793823,deep-underdog,83,-10.0,16
16,33,49,395,0.9392405063291139,1.9371835443037975,1.8194812530043263,0.06075949367088607,0.9583333333333334,69.03225183486938,0.8503226041793823,deep-underdog,83,-9.0,16
16,34,50,395,0.9392405063291139,1.995886075949367,1.8746170485499118,0.06075949367088607,0.9583333333333334,69.03225183486938,0.8503226041793823,deep-underdog,83,-8.0,16
16,35,51,395,0.9291139240506329,2.0324367088607596,1.888365245954174,0.07088607594936713,0.9642857142857143,69.03225183486938,0.8503226041793823,deep-underdog,83,-7.0,16
16,36,52,395,0.9164556962025316,2.062025316455696,1.8897548469796506,0.08354430379746836,0.9696969696969697,69.03225183486938,0.8503226041793823,deep-underdog,83,-6.0,16
16,37,53,395,0.9037974683544304,2.09003164556962,1.888965310046467,0.09620253164556958,0.9736842105263158,69.03225183486938,0.8503226041793823,deep-underdog,83,-5.0,16
16,38,54,395,0.9037974683544304,2.1465189873417723,1.9400184265342095,0.09620253164556958,0.9736842105263158,69.03225183486938,0.8503226041793823,deep-underdog,83,-4.0,16
16,39,55,395,0.9012658227848102,2.196835443037975,1.9799327030924534,0.09873417721518984,0.9743589743589743,69.03225183486938,0.8503226041793823,deep-underdog,83,-3.0,16
16,40,56,395,0.8835443037974684,2.208860759493671,1.951626341932383,0.1164556962025316,0.9782608695652174,69.03225183486938,0.8503226041793823,deep-underdog,83,-2.0,16
16,41,57,395,0.8835443037974684,2.2640822784810126,2.0004170004806925,0.1164556962025316,0.9782608695652174,69.03225183486938,0.8503226041793823,deep-underdog,83,-1.0,16
16,42,58,395,0.8658227848101265,2.272784810126582,1.9678288735779519,0.13417721518987347,0.9811320754716981,69.03225183486938,0.8503226041793823,deep-underdog,83,0.0,16
16,43,59,395,0.8658227848101265,2.326898734177215,2.0146819419964745,0.13417721518987347,0.9811320754716981,69.03225183486938,0.8503226041793823,deep-underdog,83,1.0,16
16,44,60,395,0.8658227848101265,2.381012658227848,2.0615350104149974,0.13417721518987347,0.9811320754716981,69.03225183486938,0.8503226041793823,deep-underdog,83,2.0,16
16,45,61,395,0.8658227848101265,2.435126582278481,2.10838807883352,0.13417721518987347,0.9811320754716981,69.03225183486938,0.8503226041793823,deep-underdog,83,3.0,16
16,46,62,395,0.8658227848101265,2.489240506329114,2.1552411472520427,0.13417721518987347,0.9811320754716981,69.03225183486938,0.8503226041793823,deep-underdog,83,4.0,16
16,47,63,395,0.8658227848101265,2.543354430379747,2.2020942156705656,0.13417721518987347,0.9811320754716981,69.03225183486938,0.8503226041793823,deep-underdog,83,5.0,16
16,48,64,395,0.8658227848101265,2.5974683544303794,2.248947284089088,0.13417721518987347,0.9811320754716981,69.03225183486938,0.8503226041793823,deep-underdog,83,6.0,16
16,49,65,395,0.8658227848101265,2.6515822784810124,2.2958003525076105,0.13417721518987347,0.9811320754716981,69.03225183486938,0.8503226041793823,deep-underdog,83,7.0,16
16,50,66,395,0.8658227848101265,2.7056962025316453,2.3426534209261334,0.13417721518987347,0.9811320754716981,69.03225183486938,0.8503226041793823,deep-underdog,83,8.0,16
16,51,67,395,0.8556962025316456,2.7275316455696204,2.3339384713988145,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,9.0,16
16,52,68,395,0.8556962025316456,2.7810126582278483,2.3797019708380067,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,10.0,16
16,53,69,395,0.8556962025316456,2.834493670886076,2.4254654702771994,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,11.0,16
16,54,70,395,0.8556962025316456,2.8879746835443036,2.4712289697163916,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,12.0,16
16,55,71,395,0.8556962025316456,2.9414556962025316,2.516992469155584,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,13.0,16
16,56,72,395,0.8556962025316456,2.9949367088607595,2.5627559685947765,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,14.0,16
16,57,73,395,0.8556962025316456,3.0484177215189874,2.608519468033969,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,15.0,16
16,58,74,395,0.8556962025316456,3.1018987341772153,2.6542829674731614,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,16.0,16
16,59,75,395,0.8556962025316456,3.155379746835443,2.700046466912354,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,17.0,16
16,60,76,395,0.8556962025316456,3.208860759493671,2.7458099663515463,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,18.0,16
16,61,77,395,0.8556962025316456,3.2623417721518986,2.7915734657907385,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,19.0,16
16,62,78,395,0.8556962025316456,3.3158227848101265,2.837336965229931,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,20.0,16
16,63,79,395,0.8556962025316456,3.3693037974683544,2.8831004646691234,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,21.0,16
16,64,80,395,0.8556962025316456,3.4227848101265823,2.928863964108316,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,22.0,16
16,65,81,395,0.8556962025316456,3.4762658227848102,2.9746274635475087,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,23.0,16
16,66,82,395,0.8556962025316456,3.529746835443038,3.020390962986701,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,24.0,16
16,67,83,395,0.8556962025316456,3.583227848101266,3.0661544624258936,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,25.0,16
16,68,84,395,0.8556962025316456,3.6367088607594935,3.1119179618650854,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,26.0,16
16,69,85,395,0.8556962025316456,3.6901898734177214,3.157681461304278,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,27.0,16
16,70,86,395,0.8556962025316456,3.7436708860759493,3.2034449607434707,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,28.0,16
16,71,87,395,0.8556962025316456,3.7971518987341772,3.249208460182663,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,29.0,16
16,72,88,395,0.8556962025316456,3.850632911392405,3.2949719596218556,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,30.0,16
16,73,89,395,0.8556962025316456,3.904113924050633,3.340735459061048,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,31.0,16
16,74,90,395,0.8556962025316456,3.957594936708861,3.3864989585002405,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,32.0,16
16,75,91,395,0.8556962025316456,4.011075949367089,3.432262457939433,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,33.0,16
16,76,92,395,0.8556962025316456,4.064556962025317,3.4780259573786254,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,34.0,16
16,77,93,395,0.8556962025316456,4.118037974683545,3.523789456817818,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,35.0,16
16,78,94,395,0.8556962025316456,4.171518987341773,3.5695529562570107,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,36.0,16
16,79,95,395,0.8556962025316456,4.225,3.615316455696202,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,37.0,16
16,80,96,395,0.8556962025316456,4.2784810126582276,3.6610799551353947,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,38.0,16
16,81,97,395,0.8556962025316456,4.3319620253164555,3.7068434545745874,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,39.0,16
16,82,98,395,0.8556962025316456,4.385443037974683,3.7526069540137796,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,40.0,16
16,83,99,395,0.8556962025316456,4.438924050632911,3.7983704534529723,0.14430379746835442,0.9824561403508771,69.03225183486938,0.8503226041793823,deep-underdog,83,41.0,16
17,1,18,325,1.0,0.058823529411764705,0.058823529411764705,0.0,0.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-40.5,17
17,2,19,325,0.9938461538461538,0.11692307692307692,0.11620355029585798,0.006153846153846176,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-39.5,17
17,3,20,325,0.9938461538461538,0.1753846153846154,0.174305325443787,0.006153846153846176,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-38.5,17
17,4,21,325,0.9938461538461538,0.23384615384615384,0.23240710059171596,0.006153846153846176,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-37.5,17
17,5,22,325,0.9907692307692307,0.2914027149321267,0.2887128437173686,0.009230769230769265,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-36.5,17
17,6,23,325,0.9907692307692307,0.34968325791855204,0.3464554124608423,0.009230769230769265,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-35.5,17
17,7,24,325,0.9876923076923076,0.4066968325791855,0.4016913331012878,0.012307692307692353,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-34.5,17
17,8,25,325,0.9876923076923076,0.46479638009049773,0.4590758092586147,0.012307692307692353,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-33.5,17
17,9,26,325,0.9876923076923076,0.5228959276018099,0.5164602854159415,0.012307692307692353,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-32.5,17
17,10,27,325,0.9876923076923076,0.5809954751131222,0.5738447615732684,0.012307692307692353,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-31.5,17
17,11,28,325,0.9876923076923076,0.6390950226244344,0.6312292377305951,0.012307692307692353,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-30.5,17
17,12,29,325,0.9846153846153847,0.6950226244343892,0.6843299686738602,0.01538461538461533,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-29.5,17
17,13,30,325,0.9846153846153847,0.7529411764705882,0.7413574660633484,0.01538461538461533,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-28.5,17
17,14,31,325,0.9846153846153847,0.8108597285067873,0.7983849634528368,0.01538461538461533,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-27.5,17
17,15,32,325,0.9815384615384616,0.8660633484162896,0.8500744865993736,0.018461538461538418,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-26.5,17
17,16,33,325,0.9815384615384616,0.9238009049773755,0.9067461190393318,0.018461538461538418,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-25.5,17
17,17,34,325,0.9784615384615385,0.9784615384615385,0.9573869822485208,0.021538461538461506,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-24.5,17
17,18,35,325,0.9784615384615385,1.0360180995475115,1.0137038635572575,0.021538461538461506,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-23.5,17
17,19,36,325,0.9784615384615385,1.0935746606334842,1.0700207448659937,0.021538461538461506,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-22.5,17
17,20,37,325,0.9784615384615385,1.1511312217194571,1.1263376261747304,0.021538461538461506,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-21.5,17
17,21,38,325,0.9784615384615385,1.2086877828054299,1.182654507483467,0.021538461538461506,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-20.5,17
17,22,39,325,0.9753846153846154,1.262262443438914,1.2311913679081101,0.024615384615384595,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-19.5,17
17,23,40,325,0.9753846153846154,1.319638009049774,1.2871546119039334,0.024615384615384595,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-18.5,17
17,24,41,325,0.9753846153846154,1.3770135746606336,1.3431178558997565,0.024615384615384595,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-17.5,17
17,25,42,325,0.9753846153846154,1.4343891402714934,1.3990810998955798,0.024615384615384595,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-16.5,17
17,26,43,325,0.9753846153846154,1.4917647058823529,1.4550443438914027,0.024615384615384595,1.0,75.26966333389282,0.9226966500282288,deep-underdog,82,-15.5,17
