code,source,bell_epoch,bell_minus_w1_right_s,w1_right,violent_class,receipts_or_reason
26JUL14JOHBER,TAPE_SIGNATURE,1784070480.0,15115,1784055365.017,False,580
26JUL14JONIVA,MACHINE_RECEIPT,1784049000,0,1784049000,False,13
26JUL14KHONUG,TAPE_SIGNATURE,1784031840.0,-115,1784031955.404,False,165
26JUL14KIRSEK,MACHINE_RECEIPT,1784038200,0,1784038200,False,1779
26JUL14KOSRUG,TAPE_SIGNATURE,1784038740.0,676,1784038063.669,False,106
26JUL14KOVBAS,TAPE_SIGNATURE,1784018640.0,60,1784018580,False,120
26JUL14KRATOR,TAPE_SIGNATURE,1784022540.0,27379,1783995161.336,False,173
26JUL14KYMDIE,TAPE_SIGNATURE,1784026080.0,4320,1784021760,False,305
26JUL14LAGSAN,TAPE_SIGNATURE,1784044260.0,2280,1784041980,False,238
26JUL14LAJSVA,MACHINE_RECEIPT,1784078400,0,1784078400,False,18
26JUL14LANYIB,MACHINE_RECEIPT,1784077800,0,1784077800,False,8
26JUL14MAKSEY,TAPE_SIGNATURE,1784043540.0,15720,1784027820.408,False,225
26JUL14MARCAM,TAPE_SIGNATURE,1784039820.0,600,1784039220,False,260
26JUL14MARMAY,TAPE_SIGNATURE,1784031960.0,609,1784031350.708,False,290
26JUL14MARPRA,BELL_UNRESOLVED,,,1784048400,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL14MATMOR,TAPE_SIGNATURE,1784049060.0,69082,1783979978,False,258
26JUL14MAZBRO,TAPE_SIGNATURE,1784051220.0,996,1784050224.212,False,294
26JUL14MILCHA,MACHINE_RECEIPT,1784068800,0,1784068800,False,4
26JUL14MRVCAN,TAPE_SIGNATURE,1784043480.0,5352,1784038128.156,False,240
26JUL14NAGCRE,TAPE_SIGNATURE,1784015700.0,16672,1783999028.13,False,151
26JUL14NEDDAL,MACHINE_RECEIPT,1784112000,0,1784112000,False,4
26JUL14NEUPRA,MACHINE_RECEIPT,1784050500,0,1784050500,False,4
26JUL14OLIIPE,MACHINE_RECEIPT,1784031300,0,1784031300,False,4
26JUL14OUAFIC,TAPE_SIGNATURE,1784047380.0,-389,1784047769.119,False,61
26JUL14PACVED,MACHINE_RECEIPT,1784051400,0,1784051400,False,4
26JUL14PERCRA,MACHINE_RECEIPT,1784016300,0,1784016300,False,11
26JUL14PIGSAM,TAPE_SIGNATURE,1784034840.0,-72,1784034912.302,False,64
26JUL14PUTJEA,BELL_UNRESOLVED,,,1784026800,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL14PUTLIU,TAPE_SIGNATURE,1784026320.0,1282,1784025038.325,False,492
26JUL14RABRUS,BELL_UNRESOLVED,,,1784033898.084,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL14RIESEM,TAPE_SIGNATURE,1784018160.0,-133,1784018292.939,False,193
26JUL14RINTAB,TAPE_SIGNATURE,1784112720.0,84606,1784028113.573,False,398
26JUL14RONGIU,TAPE_SIGNATURE,1784029500.0,1980,1784027520,False,215
26JUL14ROZRIC,TAPE_SIGNATURE,1784063580.0,6540,1784057040,False,1126
26JUL14SALIBR,TAPE_SIGNATURE,1784029740.0,2815,1784026924.631,False,228
26JUL14SHUSHI,TAPE_SIGNATURE,1784023200.0,38797,1783984403.371,False,63
26JUL14SMIILA,TAPE_SIGNATURE,1784041440.0,-540,1784041980,False,159
26JUL14SQUKUM,TAPE_SIGNATURE,1784034420.0,360,1784034060,False,241
26JUL14SUNGEA,TAPE_SIGNATURE,1784056380.0,2580,1784053800,False,524
26JUL14SURECH,TAPE_SIGNATURE,1784051580.0,39141,1784012439.387,False,359
26JUL14TANHAV,TAPE_SIGNATURE,1784023680.0,-34,1784023714.42,False,61
26JUL14TOPUGO,TAPE_SIGNATURE,1784037900.0,240,1784037660,False,349
26JUL14TRAKRU,MACHINE_RECEIPT,1784033100,0,1784033100,False,57
26JUL14TREGRA,TAPE_SIGNATURE,1784045160.0,-97,1784045257.187,False,152
26JUL14UCHGAL,TAPE_SIGNATURE,1784049240.0,1426,1784047814.245,False,259
26JUL14UDVROM,TAPE_SIGNATURE,1784041680.0,2400,1784039280,False,224
26JUL14URSPAL,TAPE_SIGNATURE,1784045100.0,3060,1784042040,False,154
26JUL14VALDAM,TAPE_SIGNATURE,1784024460.0,1080,1784023380,False,159
26JUL14VANDAN,TAPE_SIGNATURE,1784026740.0,2040,1784024700,False,340
26JUL14VILRIB,TAPE_SIGNATURE,1784023560.0,191,1784023368.866,False,206
26JUL14VUKARS,TAPE_SIGNATURE,1784151360.0,59863,1784091497.191,False,434
26JUL14WOLVAN,MACHINE_RECEIPT,1784046900,0,1784046900,False,12
26JUL14ZAKTKA,TAPE_SIGNATURE,1784025120.0,600,1784024520,False,62
26JUL14ZHOKOZ,TAPE_SIGNATURE,1784050500.0,360,1784050140,False,304
26JUL14ZHUYUN,TAPE_SIGNATURE,1784051460.0,8459,1784043001.046,False,709
26JUL15ALTDAR,TAPE_SIGNATURE,1784129640.0,10440,1784119200,False,536
26JUL15ANDRIS,TAPE_SIGNATURE,1784117160.0,284,1784116875.678,False,260
26JUL15ASTNOH,TAPE_SIGNATURE,1784128560.0,-146,1784128706.439,False,237
26JUL15AVAMAR,TAPE_SIGNATURE,1784137920.0,2460,1784135460,False,712
26JUL15BASTIR,TAPE_SIGNATURE,1784192580.0,-120,1784192700,False,477
26JUL15BONJUS,TAPE_SIGNATURE,1784106660.0,420,1784106239.626,False,204
26JUL15BONZID,MACHINE_RECEIPT,1784119500,0,1784119500,False,4
26JUL15BORDIM,TAPE_SIGNATURE,1784116740.0,5290,1784111450.169,False,316
26JUL15BUBHAL,MACHINE_RECEIPT,1784212200,0,1784212200,False,4
26JUL15BURJAC,TAPE_SIGNATURE,1784133180.0,73155,1784060025,False,271
26JUL15CARPAL,MACHINE_RECEIPT,1784125500,0,1784125500,False,5
26JUL15CARUGO,TAPE_SIGNATURE,1784131560.0,5640,1784125920,False,542
26JUL15CERKEC,TAPE_SIGNATURE,1784192160.0,72400,1784119760.397,False,659
26JUL15COBBUR,MACHINE_RECEIPT,1784134800,0,1784134800,False,5
26JUL15COLSON,MACHINE_RECEIPT,1784104200,0,1784104200,False,13
26JUL15DARSAK,TAPE_SIGNATURE,1784133060.0,300,1784132760,False,483
26JUL15ERJBAR,MACHINE_RECEIPT,1784112600,0,1784112600,False,4
26JUL15ETCMER,MACHINE_RECEIPT,1784124300,0,1784124300,False,8
26JUL15GENDE,TAPE_SIGNATURE,1784121240.0,1574,1784119665.855,False,148
26JUL15GOMARN,TAPE_SIGNATURE,1784124300.0,0,1784124300,False,282
26JUL15GRAPER,TAPE_SIGNATURE,1784106000.0,-126,1784106126.085,False,219
26JUL15HANVAC,MACHINE_RECEIPT,1784126100,0,1784126100,False,4
26JUL15HOLMAY,TAPE_SIGNATURE,1784138160.0,3240,1784134920,False,377
26JUL15HONPAR,MACHINE_RECEIPT,1784136900,0,1784136900,False,5
26JUL15IBRBAD,TAPE_SIGNATURE,1784212440.0,92104,1784120335.585,False,711
26JUL15IVACRA,TAPE_SIGNATURE,1784144580.0,1800,1784142780,False,455
26JUL15JONURG,TAPE_SIGNATURE,1784129040.0,2340,1784126700,False,454
26JUL15KNUTAR,TAPE_SIGNATURE,1784123400.0,5100,1784118300,False,370
26JUL15KREMON,TAPE_SIGNATURE,1784219100.0,-240,1784219340,False,366
26JUL15KYMTSI,TAPE_SIGNATURE,1784133060.0,5520,1784127540,False,458
26JUL15LAJKRU,TAPE_SIGNATURE,1784152380.0,2460,1784149920,False,1176
26JUL15MICZHE,TAPE_SIGNATURE,1784125200.0,-240,1784125440,False,385
26JUL15NAGTOR,MACHINE_RECEIPT,1784203200,0,1784203200,False,59
26JUL15NAPBAR,TAPE_SIGNATURE,1784125380.0,120,1784125260,False,235
26JUL15NOGSUR,MACHINE_RECEIPT,1784138400,0,1784138400,False,9
26JUL15OLIPRI,TAPE_SIGNATURE,1784204280.0,81961,1784122319.086,False,294
26JUL15PENFAL,MACHINE_RECEIPT,1784121300,0,1784121300,False,7
26JUL15PRADZU,MACHINE_RECEIPT,1784124900,0,1784124900,False,5
26JUL15PRIMOL,TAPE_SIGNATURE,1784142060.0,1920,1784140140,False,451
26JUL15PUTCHA,TAPE_SIGNATURE,1784111640.0,480,1784111160,False,468
26JUL15RADCHI,TAPE_SIGNATURE,1784105220.0,10030,1784095189.97,False,369
26JUL15RODINC,TAPE_SIGNATURE,1784139540.0,2580,1784136960,False,329
26JUL15ROMGAL,TAPE_SIGNATURE,1784106120.0,-540,1784106660,False,63
26JUL15RUBPEL,TAPE_SIGNATURE,1784203440.0,5592,1784197847.578,False,678
26JUL15SANERE,TAPE_SIGNATURE,1784134560.0,720,1784133840,False,228
26JUL15SCHHOU,TAPE_SIGNATURE,1784131500.0,6034,1784125466.425,False,157
26JUL15SHEQUE,TAPE_SIGNATURE,1784196420.0,341,1784196078.501,False,135
26JUL15SHIBOU,MACHINE_RECEIPT,1784131800,0,1784131800,False,6
26JUL15TABMID,TAPE_SIGNATURE,1784213400.0,5160,1784208240,False,301
26JUL15TAGBEJ,TAPE_SIGNATURE,1784138760.0,2160,1784136600,False,278
26JUL15TANGAS,TAPE_SIGNATURE,1784113800.0,262,1784113537.781,False,133
26JUL15TRANAV,TAPE_SIGNATURE,1784123280.0,961,1784122319.083,False,506
26JUL15TRUDAV,TAPE_SIGNATURE,1784131440.0,56888,1784074552,False,531
26JUL15VANDRO,TAPE_SIGNATURE,1784140320.0,3120,1784137200,False,415
26JUL15VANFAL,TAPE_SIGNATURE,1784114460.0,1208,1784113251.917,False,120
26JUL15VANVAL,TAPE_SIGNATURE,1784105400.0,57205,1784048194.796,False,233
26JUL15VILMAR,TAPE_SIGNATURE,1784107320.0,41803,1784065516.801,False,151
26JUL15WESCOP,TAPE_SIGNATURE,1784105760.0,-240,1784106000,False,62
26JUL15WOLJOH,TAPE_SIGNATURE,1784158380.0,12883,1784145496.899,False,418
26JUL15WONSHE,TAPE_SIGNATURE,1784158800.0,8122,1784150677.757,False,582
26JUL15YANLAN,TAPE_SIGNATURE,1784105040.0,12913,1784092126.674,False,169
26JUL15YIBYUN,TAPE_SIGNATURE,1784239920.0,92294,1784147625.882,False,365
26JUL15ZHOPER,TAPE_SIGNATURE,1784133960.0,360,1784133600,False,295
26JUL15ZINGAL,MACHINE_RECEIPT,1784137800,0,1784137800,False,4
26JUL16ADDGHI,MACHINE_RECEIPT,1784219700,0,1784219700,False,3
26JUL16ALCANG,TAPE_SIGNATURE,1784192160.0,32446,1784159714.124,False,302
26JUL16BASRUS,TAPE_SIGNATURE,1784205600.0,174,1784205425.612,False,349
26JUL16BENKRA,TAPE_SIGNATURE,1784192760.0,0,1784192760,False,173
26JUL16BICCAS,TAPE_SIGNATURE,1784210820.0,120,1784210700,False,570
26JUL16BRAVED,MACHINE_RECEIPT,1784232600,0,1784232600,False,4
26JUL16BURUGO,TAPE_SIGNATURE,1784219040.0,72600,1784146440,False,476
26JUL16CAMBOO,MACHINE_RECEIPT,1784217600,0,1784217600,False,6
26JUL16DEJBAE,TAPE_SIGNATURE,1784222640.0,29870,1784192769.622,False,119
26JUL16DELDAL,TAPE_SIGNATURE,1784212200.0,6900,1784205300,False,206
26JUL16DENBAR,MACHINE_RECEIPT,1784199000,0,1784199000,False,11
26JUL16DRAMIL,MACHINE_RECEIPT,1784235300,0,1784235300,False,4
26JUL16DZUARN,TAPE_SIGNATURE,1784217240.0,-360,1784217600,False,912
26JUL16FARRUU,TAPE_SIGNATURE,1784199780.0,7140,1784192640,False,425
26JUL16FEISAM,TAPE_SIGNATURE,1784197440.0,240,1784197200,False,217
26JUL16FORCUI,MACHINE_RECEIPT,1784218200,0,1784218200,False,6
26JUL16FUESEY,TAPE_SIGNATURE,1784221200.0,5102,1784216097.752,False,233
26JUL16GAOVAL,TAPE_SIGNATURE,1784209560.0,360,1784209200,False,419
26JUL16GLISEK,TAPE_SIGNATURE,1784229300.0,14580,1784214720,False,876
26JUL16GRESAN,MACHINE_RECEIPT,1784230500,0,1784230500,False,3
26JUL16HERVAN,TAPE_SIGNATURE,1784198820.0,300,1784198520,False,229
26JUL16IVAOUA,MACHINE_RECEIPT,1784220000,0,1784220000,False,5
26JUL16KHOPRO,TAPE_SIGNATURE,1784204340.0,300,1784204040,False,132
26JUL16KORANN,TAPE_SIGNATURE,1784211120.0,-600,1784211720,False,548
26JUL16KOSBRO,TAPE_SIGNATURE,1784225580.0,508,1784225072.374,False,522
26JUL16KOVRIE,MACHINE_RECEIPT,1784223600,0,1784223600,False,4
26JUL16KUMBRO,TAPE_SIGNATURE,1784197500.0,28467,1784169033.05,False,154
26JUL16MCCTOM,TAPE_SIGNATURE,1784218020.0,-180,1784218200,False,751
26JUL16MERDRO,MACHINE_RECEIPT,1784210700,0,1784210700,False,4
26JUL16MOLDAV,TAPE_SIGNATURE,1784230080.0,2640,1784227440,False,435
26JUL16MRVRON,TAPE_SIGNATURE,1784192160.0,33783,1784158376.839,False,1035
26JUL16PALALM,TAPE_SIGNATURE,1784235420.0,3480,1784231940,False,1214
26JUL16RICGEA,TAPE_SIGNATURE,1784245860.0,13881,1784231979.158,False,318
26JUL16SHESTR,TAPE_SIGNATURE,1784217960.0,324,1784217636.161,False,121
26JUL16SMIMAT,MACHINE_RECEIPT,1784232600,0,1784232600,False,6
26JUL16TAUTON,TAPE_SIGNATURE,1784225100.0,1200,1784223900,False,546
26JUL16UDVKAW,TAPE_SIGNATURE,1784220840.0,5040,1784215800,False,85
26JUL16VALSAS,TAPE_SIGNATURE,1784212680.0,3900,1784208780,False,359
26JUL16VISNIJ,TAPE_SIGNATURE,1784207220.0,1020,1784206200,False,465
26JUL16ZAKSHU,TAPE_SIGNATURE,1784210820.0,240,1784210580,False,673
26JUL16ZANTRE,TAPE_SIGNATURE,1784218620.0,420,1784218200,False,212
26JUL16ZVOHRU,TAPE_SIGNATURE,1784203680.0,60,1784203620,False,246
26JUL17ADDIVA,TAPE_SIGNATURE,1784307840.0,-240,1784308080,False,327
26JUL17ALCRON,TAPE_SIGNATURE,1784287740.0,20113,1784267627.202,False,60
26JUL17ANDKRA,TAPE_SIGNATURE,1784278860.0,22178,1784256682.01,False,240
26JUL17BASCAR,TAPE_SIGNATURE,1784284980.0,0,1784284980,False,146
26JUL17BORDAR,TAPE_SIGNATURE,1784285340.0,3420,1784281920,False,675
26JUL17BRARIE,TAPE_SIGNATURE,1784302680.0,-120,1784302800,False,656
26JUL17BURMER,TAPE_SIGNATURE,1784303880.0,900,1784302980,False,171
26JUL17CERRUU,TAPE_SIGNATURE,1784287200.0,1320,1784285880,False,471
26JUL17CHIBRO,TAPE_SIGNATURE,1784310480.0,5340,1784305140,False,850
26JUL17COLVAC,TAPE_SIGNATURE,1784275800.0,-720,1784276520,False,319
26JUL17DELFUE,TAPE_SIGNATURE,1784307240.0,6529,1784300711.085,False,336
26JUL17DRAGEA,TAPE_SIGNATURE,1784311020.0,-120,1784311140,False,858
26JUL17DZUMOL,TAPE_SIGNATURE,1784314080.0,2700,1784311380,False,474
26JUL17ERJFEI,TAPE_SIGNATURE,1784293380.0,-120,1784293500,False,458
26JUL17FORTOM,TAPE_SIGNATURE,1784339040.0,4620,1784334420,False,304
26JUL17GALCOP,TAPE_SIGNATURE,1784279340.0,6134,1784273206.41,False,216
26JUL17GENHOU,TAPE_SIGNATURE,1784304240.0,1200,1784303040,False,590
26JUL17GRAVAN,TAPE_SIGNATURE,1784285280.0,20664,1784264616.056,False,871
26JUL17HALSHE,TAPE_SIGNATURE,1784294220.0,4560,1784289660,False,98
26JUL17HOLBOU,TAPE_SIGNATURE,1784316060.0,240,1784315820,False,556
26JUL17JONNOH,TAPE_SIGNATURE,1784297520.0,180,1784297340,False,289
26JUL17KREZHE,TAPE_SIGNATURE,1784297940.0,1740,1784296200,False,641
26JUL17KUMBOO,MACHINE_RECEIPT,1784293500,0,1784293500,False,3
26JUL17LAJNOG,TAPE_SIGNATURE,1784329200.0,0,1784329200,False,1586
26JUL17NAGBON,TAPE_SIGNATURE,1784287260.0,19633,1784267627.202,False,143
26JUL17NAPVIL,MACHINE_RECEIPT,1784298000,0,1784298000,False,6
26JUL17NIJDEN,TAPE_SIGNATURE,1784284680.0,1080,1784283600,False,483
26JUL17OLIBUR,TAPE_SIGNATURE,1784294160.0,8460,1784285700,False,449
26JUL17PARSAK,TAPE_SIGNATURE,1784305560.0,1980,1784303580,False,549
26JUL17PERSAN,TAPE_SIGNATURE,1784308260.0,600,1784307660,False,433
26JUL17PUTSHE,TAPE_SIGNATURE,1784282940.0,960,1784281980,False,377
26JUL17RINTSI,TAPE_SIGNATURE,1784299800.0,-360,1784300160,False,248
26JUL17RODCRA,TAPE_SIGNATURE,1784314260.0,-240,1784314500,False,712
26JUL17RUBBAE,TAPE_SIGNATURE,1784292420.0,4020,1784288400,False,174
26JUL17SANALM,TAPE_SIGNATURE,1784317320.0,6240,1784311080,False,873
26JUL17SEKCAS,TAPE_SIGNATURE,1784307480.0,3960,1784303520,False,388
26JUL17SMIYUN,TAPE_SIGNATURE,1784329620.0,2040,1784327580,False,1124
26JUL17TABTIR,MACHINE_RECEIPT,1784298300,0,1784298300,False,7
26JUL17TAUBEJ,TAPE_SIGNATURE,1784310720.0,300,1784310420,False,356
26JUL17UDVBAD,TAPE_SIGNATURE,1784301960.0,4500,1784297460,False,555
26JUL17VALFAL,TAPE_SIGNATURE,1784295480.0,480,1784295000,False,574
26JUL17VALKOR,TAPE_SIGNATURE,1784298000.0,240,1784297760,False,512
26JUL17VALTRA,TAPE_SIGNATURE,1784279160.0,206,1784278953.776,False,571
26JUL17VANTAN,TAPE_SIGNATURE,1784297040.0,-119,1784297158.812,False,268
26JUL17VUKGAL,TAPE_SIGNATURE,1784324760.0,-360,1784325120,False,1615
26JUL17WONJOH,TAPE_SIGNATURE,1784329200.0,2040,1784327160,False,1994
26JUL17YANTRE,TAPE_SIGNATURE,1784302440.0,-57,1784302497.363,False,434
26JUL17ZAKPRO,TAPE_SIGNATURE,1784290140.0,36163,1784253977.057,False,300
26JUL17ZIDMAR,TAPE_SIGNATURE,1784310720.0,5160,1784305560,False,892
26JUL17ZVOTAR,TAPE_SIGNATURE,1784290560.0,34000,1784256560.323,False,248
26JUL18ALCVIL,TAPE_SIGNATURE,1784382960.0,-76,1784383035.933,False,883
26JUL18BADZID,MACHINE_RECEIPT,1784390700,0,1784390700,False,5
26JUL18BANGAO,MACHINE_RECEIPT,1784365500,0,1784365500,False,21
26JUL18BASBOE,TAPE_SIGNATURE,1784400960.0,6300,1784394660,False,382
26JUL18BASKRA,TAPE_SIGNATURE,1784367480.0,1260,1784366220,False,383
26JUL18BERSAI,MACHINE_RECEIPT,1784384400,0,1784384400,False,6
26JUL18BROBRA,TAPE_SIGNATURE,1784383740.0,1860,1784381880,False,408
26JUL18BUTTAB,TAPE_SIGNATURE,1784373000.0,-99,1784373098.704,False,274
26JUL18CASGEA,MACHINE_RECEIPT,1784406900,0,1784406900,False,7
26JUL18CINMIC,TAPE_SIGNATURE,1784367780.0,730,1784367049.562,False,183
26JUL18CIRTOT,MACHINE_RECEIPT,1784391000,0,1784391000,False,318
26JUL18COLCER,TAPE_SIGNATURE,1784364540.0,59584,1784304956,False,564
26JUL18CORSAC,TAPE_SIGNATURE,1784375040.0,59450,1784315590,False,477
26JUL18COSHIB,MACHINE_RECEIPT,1784377500,0,1784377500,False,28
26JUL18DANPRA,TAPE_SIGNATURE,1784373060.0,900,1784372160,False,272
26JUL18DELRIB,TAPE_SIGNATURE,1784385540.0,1080,1784384460,False,429
26JUL18DENCOP,TAPE_SIGNATURE,1784377980.0,3000,1784374980,False,935
26JUL18DOMSKA,TAPE_SIGNATURE,1784385600.0,420,1784385180,False,220
26JUL18ERJGRA,TAPE_SIGNATURE,1784376540.0,840,1784375700,False,87
26JUL18FUEBON,TAPE_SIGNATURE,1784395440.0,7380,1784388060,False,798
26JUL18GAUTSE,BELL_UNRESOLVED,,,1784377800.714,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL18GENKUM,TAPE_SIGNATURE,1784383680.0,362,1784383317.915,False,480
26JUL18HEIFEL,TAPE_SIGNATURE,1784382480.0,3625,1784378855.473,False,1173
26JUL18HIPGIU,TAPE_SIGNATURE,1784367720.0,2400,1784365320,False,185
26JUL18HONTHA,MACHINE_RECEIPT,1784365500,0,1784365500,False,3
26JUL18ITOKNU,MACHINE_RECEIPT,1784372100,0,1784372100,False,2
26JUL18JACDA,BELL_UNRESOLVED,,,1784372604.404,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL18KOPHER,TAPE_SIGNATURE,1784388960.0,6371,1784382589.482,False,116
26JUL18LAJYUN,TAPE_SIGNATURE,1784425440.0,1367,1784424072.894,False,1042
26JUL18LUZTSE,TAPE_SIGNATURE,1784382240.0,4439,1784377800.716,False,577
26JUL18MARJOR,TAPE_SIGNATURE,1784379480.0,2280,1784377200,False,203
26JUL18MASRYS,MACHINE_RECEIPT,1784378700,0,1784378700,False,45
26JUL18MCASHI,TAPE_SIGNATURE,1784390640.0,-60,1784390700,False,195
26JUL18MERDZU,MACHINE_RECEIPT,1784394600,0,1784394600,False,201
26JUL18MICFRU,MACHINE_RECEIPT,1784365500,0,1784365500,False,35
26JUL18MORAKS,MACHINE_RECEIPT,1784393700,0,1784393700,False,4
26JUL18OKALEE,MACHINE_RECEIPT,1784370000,0,1784370000,False,36
26JUL18PALHON,TAPE_SIGNATURE,1784378100.0,189,1784377911.417,False,260
26JUL18PELSIL,MACHINE_RECEIPT,1784385000,0,1784385000,False,4
26JUL18PERIVA,TAPE_SIGNATURE,1784394420.0,60,1784394360,False,482
26JUL18PODKRE,MACHINE_RECEIPT,1784384700,0,1784384700,False,9
26JUL18RENGIA,TAPE_SIGNATURE,1784387520.0,459,1784387060.851,False,323
26JUL18ROCBUE,TAPE_SIGNATURE,1784377620.0,2520,1784375100,False,728
26JUL18RODCHE,MACHINE_RECEIPT,1784385300,0,1784385300,False,11
26JUL18RODSAN,TAPE_SIGNATURE,1784404560.0,7500,1784397060,False,952
26JUL18RUBTAB,TAPE_SIGNATURE,1784383140.0,8340,1784374800,False,357
26JUL18SAKKOR,MACHINE_RECEIPT,1784392800,0,1784392800,False,29
26JUL18SALZOL,TAPE_SIGNATURE,1784371440.0,779,1784370660.983,False,207
26JUL18SERBER,TAPE_SIGNATURE,1784390640.0,240,1784390400,False,121
26JUL18SHEOLI,TAPE_SIGNATURE,1784382720.0,73989,1784308731,False,522
26JUL18SHETSI,MACHINE_RECEIPT,1784375700,0,1784375700,False,7
26JUL18TAUKRE,MACHINE_RECEIPT,1784399100,0,1784399100,False,9
26JUL18TOMJOH,TAPE_SIGNATURE,1784416260.0,-1740,1784418000,False,729
26JUL18TONSPI,BELL_UNRESOLVED,,,1784395200,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL18TREJON,TAPE_SIGNATURE,1784393820.0,6600,1784387220,False,565
26JUL18URGKOT,MACHINE_RECEIPT,1784386800,0,1784386800,False,95
26JUL18VALDAR,TAPE_SIGNATURE,1784371680.0,2820,1784368860,False,238
26JUL18VALTAR,TAPE_SIGNATURE,1784383080.0,-120,1784383200,False,381
26JUL18VUKHOL,MACHINE_RECEIPT,1784412000,0,1784412000,False,4
26JUL18WALDJE,TAPE_SIGNATURE,1784373240.0,960,1784372280,False,456
26JUL18WEBHOD,TAPE_SIGNATURE,1784396940.0,2040,1784394900,False,698
26JUL18ZAKVAN,TAPE_SIGNATURE,1784387520.0,571,1784386949.462,False,275
26JUL19ALTCOL,TAPE_SIGNATURE,1784643840.0,179366,1784464474.291,False,192
26JUL19ARNPOH,TAPE_SIGNATURE,1784461920.0,1020,1784460900,False,208
26JUL19ARSMAR,MACHINE_RECEIPT,1784477100,0,1784477100,False,66
26JUL19AVDNIE,MACHINE_RECEIPT,1784453100,0,1784453100,False,4
26JUL19AVECHA,TAPE_SIGNATURE,1784493900.0,-300,1784494200,False,493
26JUL19BAEKEC,TAPE_SIGNATURE,1784632380.0,50107,1784582273.433,False,641
26JUL19BANZHU,MACHINE_RECEIPT,1784476800,0,1784476800,False,29
26JUL19BARLEO,TAPE_SIGNATURE,1784473620.0,180,1784473440,False,239
26JUL19BARSTA,TAPE_SIGNATURE,1784462520.0,6584,1784455935.526,False,254
26JUL19BASSHI,TAPE_SIGNATURE,1784482560.0,60,1784482500,False,119
26JUL19BIAYOU,MACHINE_RECEIPT,1784469900,0,1784469900,False,4
26JUL19BOHBOU,TAPE_SIGNATURE,1784488800.0,1380,1784487420,False,602
26JUL19BONALC,TAPE_SIGNATURE,1784477580.0,3180,1784474400,False,713
26JUL19BRAVON,TAPE_SIGNATURE,1784461980.0,4020,1784457960,False,347
26JUL19BRUKRA,MACHINE_RECEIPT,1784449800,0,1784449800,False,22
26JUL19CALTEP,TAPE_SIGNATURE,1784455680.0,1740,1784453940,False,220
26JUL19CASVAS,TAPE_SIGNATURE,1784463060.0,1140,1784461920,False,198
26JUL19CERTRU,TAPE_SIGNATURE,1784624820.0,154342,1784470477.695,False,305
26JUL19CHODEJ,BELL_UNRESOLVED,,,1784527141.737,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL19CINGIU,TAPE_SIGNATURE,1784464260.0,6997,1784457263.202,False,253
26JUL19CLAKUZ,MACHINE_RECEIPT,1784484300,0,1784484300,False,580
26JUL19COSAKS,MACHINE_RECEIPT,1784458200,0,1784458200,False,57
26JUL19DELDJE,TAPE_SIGNATURE,1784463300.0,1374,1784461926.227,False,214
26JUL19DEMBIT,TAPE_SIGNATURE,1784447460.0,1500,1784445960,False,249
26JUL19DEMMAG,TAPE_SIGNATURE,1784475360.0,2520,1784472840,False,547
26JUL19DENGEN,TAPE_SIGNATURE,1784462940.0,840,1784462100,False,363
26JUL19DJOMAT,TAPE_SIGNATURE,1784470800.0,2343,1784468456.879,False,151
26JUL19DONTOP,MACHINE_RECEIPT,1784449800,0,1784449800,False,4
26JUL19DROUGO,TAPE_SIGNATURE,1784549700.0,-60,1784549760,False,339
26JUL19EIGCAR,TAPE_SIGNATURE,1784464260.0,1740,1784462520,False,85
26JUL19FELKOP,TAPE_SIGNATURE,1784469960.0,504,1784469455.842,False,257
26JUL19FERVAN,TAPE_SIGNATURE,1784558460.0,43620,1784514840,False,324
26JUL19GAOFRU,MACHINE_RECEIPT,1784451600,0,1784451600,False,10
26JUL19GASDZU,TAPE_SIGNATURE,1784638440.0,166320,1784472120,False,86
26JUL19GAUCAR,TAPE_SIGNATURE,1784631960.0,119338,1784512621.616,False,277
26JUL19GIUDEV,TAPE_SIGNATURE,1784448540.0,491,1784448048.973,False,186
26JUL19GRAKRA,MACHINE_RECEIPT,1784453400,0,1784453400,False,3
26JUL19HERECH,TAPE_SIGNATURE,1784447520.0,-529,1784448048.974,False,148
26JUL19HONLEE,TAPE_SIGNATURE,1784452200.0,382,1784451817.818,False,321
26JUL19HURBIG,MACHINE_RECEIPT,1784505600,0,1784505600,False,7
26JUL19IMATRA,TAPE_SIGNATURE,1784485200.0,-228,1784485428.304,False,333
26JUL19JACDAN,TAPE_SIGNATURE,1784459040.0,130,1784458909.892,False,383
26JUL19JAKAVA,TAPE_SIGNATURE,1784447640.0,1560,1784446080,False,583
26JUL19JOHGEO,TAPE_SIGNATURE,1784485800.0,2640,1784483160,False,456
26JUL19JONBRO,TAPE_SIGNATURE,1784477520.0,120,1784477400,False,808
26JUL19JONISO,MACHINE_RECEIPT,1784497800,0,1784497800,False,24
26JUL19KIRAGU,TAPE_SIGNATURE,1784486280.0,1125,1784485155.331,False,206
