ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1784002927,2026-07-14 04:22:07,9512,ECH,BBO,4,500,95,7,49.5,,,,
1784002927,2026-07-14 04:22:07,9512,SUR,BBO,4,500,95,7,49.5,,,,
1784002950,2026-07-14 04:22:30,9489,ECH,BBO,4,500,95,7,49.5,,,,
1784003040,2026-07-14 04:24:00,9399,ECH,BBO,4,500,95,7,49.5,,,,
1784003040,2026-07-14 04:24:00,9399,ECH,BBO,4,500,95,7,49.5,,,,
1784003040,2026-07-14 04:24:00,9399,ECH,BBO,4,500,95,7,49.5,,,,
1784003040,2026-07-14 04:24:00,9399,ECH,BBO,4,500,95,7,49.5,,,,
1784003040,2026-07-14 04:24:00,9399,SUR,BBO,4,500,95,7,49.5,,,,
1784003040,2026-07-14 04:24:00,9399,SUR,BBO,4,500,95,7,49.5,,,,
1784003040,2026-07-14 04:24:00,9399,SUR,BBO,4,500,95,7,49.5,,,,
1784003040,2026-07-14 04:24:00,9399,SUR,BBO,4,500,95,7,49.5,,,,
1784003116,2026-07-14 04:25:16,9323,SUR,BBO,4,500,95,7,49.5,,,,
1784004751,2026-07-14 04:52:31,7688,ECH,BBO,5,10,95,7,50.0,,,,
1784004751,2026-07-14 04:52:31,7688,SUR,BBO,5,10,95,7,50.0,,,,
1784004839,2026-07-14 04:53:59,7600,ECH,BBO,5,10,95,7,50.0,,,,
1784004839,2026-07-14 04:53:59,7600,SUR,BBO,5,10,95,7,50.0,,,,
1784005168,2026-07-14 04:59:28,7271,SUR,BBO,6,100,95,7,50.5,,,,
1784005529,2026-07-14 05:05:29,6910,SUR,BBO,6,100,95,7,50.5,,,,
1784005530,2026-07-14 05:05:30,6909,ECH,BBO,5,10,95,7,50.0,,,,
1784005539,2026-07-14 05:05:39,6900,SUR,BBO,6,100,95,7,50.5,,,,
1784005767,2026-07-14 05:09:27,6672,SUR,BBO,14,10,95,7,54.5,,,,
1784005770,2026-07-14 05:09:30,6669,ECH,BBO,14,10,95,7,54.5,,,,
1784005778,2026-07-14 05:09:38,6661,SUR,BBO,14,10,95,7,54.5,,,,
1784006015,2026-07-14 05:13:35,6424,ECH,BBO,14,10,95,7,54.5,,,,
1784006015,2026-07-14 05:13:35,6424,SUR,BBO,14,10,95,7,54.5,,,,
1784007368,2026-07-14 05:36:08,5071,ECH,BBO,49,500,95,7,72.0,,,,
1784007368,2026-07-14 05:36:08,5071,ECH,BBO,49,500,59,500,54.0,,,,
1784007368,2026-07-14 05:36:08,5071,SUR,BBO,41,500,95,7,68.0,,,,
1784007368,2026-07-14 05:36:08,5071,SUR,BBO,41,500,51,500,46.0,,,,
1784007373,2026-07-14 05:36:13,5066,SUR,BBO,41,500,51,500,46.0,,,,
1784007426,2026-07-14 05:37:06,5013,ECH,BBO,49,500,59,500,54.0,,,,
1784007426,2026-07-14 05:37:06,5013,ECH,BBO,49,500,59,500,54.0,,,,
1784007426,2026-07-14 05:37:06,5013,ECH,BBO,49,500,59,500,54.0,,,,
1784007426,2026-07-14 05:37:06,5013,ECH,BBO,49,500,59,500,54.0,,,,
1784007426,2026-07-14 05:37:06,5013,ECH,BBO,49,500,59,500,54.0,,,,
1784007426,2026-07-14 05:37:06,5013,ECH,BBO,49,500,59,500,54.0,,,,
1784007426,2026-07-14 05:37:06,5013,ECH,BBO,49,500,59,500,54.0,,,,
1784007426,2026-07-14 05:37:06,5013,SUR,BBO,41,500,51,500,46.0,,,,
1784007426,2026-07-14 05:37:06,5013,SUR,BBO,41,500,51,500,46.0,,,,
1784007426,2026-07-14 05:37:06,5013,SUR,BBO,41,500,51,500,46.0,,,,
1784007426,2026-07-14 05:37:06,5013,SUR,BBO,41,500,51,500,46.0,,,,
1784007426,2026-07-14 05:37:06,5013,SUR,BBO,41,500,51,500,46.0,,,,
1784007426,2026-07-14 05:37:06,5013,SUR,BBO,41,500,51,500,46.0,,,,
1784007426,2026-07-14 05:37:06,5013,SUR,BBO,41,500,51,500,46.0,,,,
1784007435,2026-07-14 05:37:15,5004,ECH,BBO,49,500,59,500,54.0,,,,
1784007435,2026-07-14 05:37:15,5004,ECH,BBO,49,500,59,500,54.0,,,,
1784007435,2026-07-14 05:37:15,5004,ECH,BBO,49,500,59,500,54.0,,,,
1784007435,2026-07-14 05:37:15,5004,SUR,BBO,41,500,51,500,46.0,,,,
1784007435,2026-07-14 05:37:15,5004,SUR,BBO,41,500,51,500,46.0,,,,
1784007482,2026-07-14 05:38:02,4957,SUR,BBO,41,500,51,500,46.0,,,,
1784007483,2026-07-14 05:38:03,4956,SUR,BBO,41,500,51,500,46.0,,,,
1784007516,2026-07-14 05:38:36,4923,ECH,BBO,49,500,59,500,54.0,,,,
1784007516,2026-07-14 05:38:36,4923,ECH,BBO,49,500,59,500,54.0,,,,
1784007516,2026-07-14 05:38:36,4923,ECH,BBO,49,500,59,500,54.0,,,,
1784007516,2026-07-14 05:38:36,4923,ECH,BBO,49,500,59,500,54.0,,,,
1784007516,2026-07-14 05:38:36,4923,ECH,BBO,49,500,59,500,54.0,,,,
1784007516,2026-07-14 05:38:36,4923,ECH,BBO,49,500,59,500,54.0,,,,
1784007516,2026-07-14 05:38:36,4923,SUR,BBO,41,500,51,500,46.0,,,,
1784007516,2026-07-14 05:38:36,4923,SUR,BBO,41,500,51,500,46.0,,,,
