ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1783781797,2026-07-11 14:56:37,65003,HER,BBO,8,200,93,200,50.5,,,,
1783781797,2026-07-11 14:56:37,65003,KAZ,BBO,8,200,93,200,50.5,,,,
1783781874,2026-07-11 14:57:54,64926,KAZ,BBO,8,213,93,200,50.5,,,,
1783781876,2026-07-11 14:57:56,64924,KAZ,BBO,8,213,93,200,50.5,,,,
1783781876,2026-07-11 14:57:56,64924,KAZ,BBO,8,213,93,200,50.5,,,,
1783781877,2026-07-11 14:57:57,64923,KAZ,BBO,8,213,93,200,50.5,,,,
1783781878,2026-07-11 14:57:58,64922,KAZ,BBO,8,213,93,200,50.5,,,,
1783781881,2026-07-11 14:58:01,64919,HER,BBO,8,213,93,200,50.5,,,,
1783781883,2026-07-11 14:58:03,64917,HER,BBO,8,213,93,200,50.5,,,,
1783781884,2026-07-11 14:58:04,64916,HER,BBO,8,213,93,200,50.5,,,,
1783781885,2026-07-11 14:58:05,64915,HER,BBO,8,213,93,200,50.5,,,,
1783781886,2026-07-11 14:58:06,64914,HER,BBO,8,213,93,200,50.5,,,,
1783785096,2026-07-11 15:51:36,61704,HER,BBO,8,213,92,10,50.0,,,,
1783785096,2026-07-11 15:51:36,61704,KAZ,BBO,8,213,92,10,50.0,,,,
1783785136,2026-07-11 15:52:16,61664,KAZ,BBO,8,213,92,10,50.0,,,,
1783788389,2026-07-11 16:46:29,58411,HER,BBO,8,213,93,200,50.5,,,,
1783788389,2026-07-11 16:46:29,58411,KAZ,BBO,8,213,93,200,50.5,,,,
1783788696,2026-07-11 16:51:36,58104,HER,BBO,8,213,92,10,50.0,,,,
1783788696,2026-07-11 16:51:36,58104,KAZ,BBO,8,213,92,10,50.0,,,,
1783789634,2026-07-11 17:07:14,57166,HER,BBO,8,229,92,10,50.0,,,,
1783789634,2026-07-11 17:07:14,57166,HER,BBO,8,229,92,10,50.0,,,,
1783789634,2026-07-11 17:07:14,57166,HER,BBO,8,229,92,26,50.0,,,,
1783789634,2026-07-11 17:07:14,57166,HER,BBO,8,229,92,26,50.0,,,,
1783789634,2026-07-11 17:07:14,57166,KAZ,BBO,8,229,92,10,50.0,,,,
1783789634,2026-07-11 17:07:14,57166,KAZ,BBO,8,229,92,10,50.0,,,,
1783789634,2026-07-11 17:07:14,57166,KAZ,BBO,8,229,92,26,50.0,,,,
1783789634,2026-07-11 17:07:14,57166,KAZ,BBO,8,229,92,26,50.0,,,,
1783789636,2026-07-11 17:07:16,57164,HER,BBO,8,229,92,10,50.0,,,,
1783789636,2026-07-11 17:07:16,57164,KAZ,BBO,8,229,92,10,50.0,,,,
1783789639,2026-07-11 17:07:19,57161,HER,BBO,8,229,92,10,50.0,,,,
1783789639,2026-07-11 17:07:19,57161,KAZ,BBO,8,229,92,10,50.0,,,,
1783789655,2026-07-11 17:07:35,57145,HER,BBO,8,229,92,26,50.0,,,,
1783789655,2026-07-11 17:07:35,57145,HER,BBO,8,229,92,26,50.0,,,,
1783789655,2026-07-11 17:07:35,57145,KAZ,BBO,8,229,92,26,50.0,,,,
1783789655,2026-07-11 17:07:35,57145,KAZ,BBO,8,229,92,26,50.0,,,,
1783791972,2026-07-11 17:46:12,54828,HER,BBO,8,229,92,16,50.0,,,,
1783791972,2026-07-11 17:46:12,54828,KAZ,BBO,8,229,92,16,50.0,,,,
1783792293,2026-07-11 17:51:33,54507,HER,BBO,8,229,91,10,49.5,,,,
1783792293,2026-07-11 17:51:33,54507,KAZ,BBO,8,229,91,10,49.5,,,,
1783792434,2026-07-11 17:53:54,54366,HER,BBO,9,17,91,10,50.0,,,,
1783792434,2026-07-11 17:53:54,54366,HER,BBO,9,17,91,27,50.0,,,,
1783792434,2026-07-11 17:53:54,54366,KAZ,BBO,9,17,91,10,50.0,,,,
1783792434,2026-07-11 17:53:54,54366,KAZ,BBO,9,17,91,27,50.0,,,,
1783792437,2026-07-11 17:53:57,54363,HER,BBO,8,229,91,27,49.5,,,,
1783792437,2026-07-11 17:53:57,54363,HER,BBO,8,263,91,27,49.5,,,,
1783792437,2026-07-11 17:53:57,54363,HER,BBO,8,263,91,10,49.5,,,,
1783792437,2026-07-11 17:53:57,54363,HER,BBO,8,263,91,10,49.5,,,,
1783792437,2026-07-11 17:53:57,54363,KAZ,BBO,8,229,91,27,49.5,,,,
1783792437,2026-07-11 17:53:57,54363,KAZ,BBO,8,263,91,27,49.5,,,,
1783792437,2026-07-11 17:53:57,54363,KAZ,BBO,8,263,91,10,49.5,,,,
1783792437,2026-07-11 17:53:57,54363,KAZ,BBO,8,263,91,10,49.5,,,,
1783792441,2026-07-11 17:54:01,54359,HER,BBO,8,263,91,10,49.5,,,,
1783792441,2026-07-11 17:54:01,54359,HER,BBO,9,17,91,10,50.0,,,,
1783792441,2026-07-11 17:54:01,54359,HER,BBO,9,17,91,10,50.0,,,,
1783792441,2026-07-11 17:54:01,54359,HER,BBO,9,17,91,27,50.0,,,,
1783792441,2026-07-11 17:54:01,54359,KAZ,BBO,8,263,91,10,49.5,,,,
1783792441,2026-07-11 17:54:01,54359,KAZ,BBO,9,17,91,10,50.0,,,,
1783792441,2026-07-11 17:54:01,54359,KAZ,BBO,9,17,91,10,50.0,,,,
1783792441,2026-07-11 17:54:01,54359,KAZ,BBO,9,17,91,27,50.0,,,,
1783792447,2026-07-11 17:54:07,54353,HER,BBO,8,263,91,27,49.5,,,,
1783792447,2026-07-11 17:54:07,54353,HER,BBO,8,263,91,27,49.5,,,,
1783792447,2026-07-11 17:54:07,54353,KAZ,BBO,8,263,91,27,49.5,,,,
1783792447,2026-07-11 17:54:07,54353,KAZ,BBO,8,263,91,27,49.5,,,,
1783792448,2026-07-11 17:54:08,54352,HER,BBO,8,263,91,10,49.5,,,,
1783792448,2026-07-11 17:54:08,54352,HER,BBO,8,263,91,10,49.5,,,,
1783792448,2026-07-11 17:54:08,54352,KAZ,BBO,8,263,91,10,49.5,,,,
1783792448,2026-07-11 17:54:08,54352,KAZ,BBO,8,263,91,10,49.5,,,,
1783792457,2026-07-11 17:54:17,54343,HER,BBO,10,10,91,27,50.5,,,,
1783792457,2026-07-11 17:54:17,54343,KAZ,BBO,10,10,91,27,50.5,,,,
1783792540,2026-07-11 17:55:40,54260,HER,BBO,10,10,91,27,50.5,,,,
1783795469,2026-07-11 18:44:29,51331,HER,BBO,10,10,91,27,50.5,,,,
1783795469,2026-07-11 18:44:29,51331,HER,BBO,10,10,91,60,50.5,,,,
1783795469,2026-07-11 18:44:29,51331,KAZ,BBO,10,10,91,27,50.5,,,,
1783795469,2026-07-11 18:44:29,51331,KAZ,BBO,10,10,91,60,50.5,,,,
1783795470,2026-07-11 18:44:30,51330,HER,BBO,11,3,91,60,51.0,,,,
1783795470,2026-07-11 18:44:30,51330,HER,BBO,11,3,90,3,50.5,,,,
