ts_epoch,ts_et,tminus_bell_s,bid_1,bid_1_sz,ask_1,ask_1_sz
1783986059,2026-07-13 07:40:59 PM,63283.9,5,250,94,4
1783986116,2026-07-13 07:41:56 PM,63226.9,13,100,94,4
1783986117,2026-07-13 07:41:57 PM,63225.9,13,200,94,4
1783986117,2026-07-13 07:41:57 PM,63225.9,13,300,94,4
1783986117,2026-07-13 07:41:57 PM,63225.9,14,100,94,4
1783986117,2026-07-13 07:41:57 PM,63225.9,14,100,72,100
1783986117,2026-07-13 07:41:57 PM,63225.9,14,100,72,200
1783986117,2026-07-13 07:41:57 PM,63225.9,14,222,72,200
1783986117,2026-07-13 07:41:57 PM,63225.9,14,222,72,300
1783986117,2026-07-13 07:41:57 PM,63225.9,14,222,72,400
1783986117,2026-07-13 07:41:57 PM,63225.9,14,222,72,500
1783986118,2026-07-13 07:41:58 PM,63224.9,14,222,71,200
1783986118,2026-07-13 07:41:58 PM,63224.9,14,222,71,400
1783986212,2026-07-13 07:43:32 PM,63130.9,14,222,21,2174
1783986212,2026-07-13 07:43:32 PM,63130.9,15,2283,21,2174
1783986212,2026-07-13 07:43:32 PM,63130.9,15,2633,21,2174
1783986212,2026-07-13 07:43:32 PM,63130.9,16,524,21,2174
1783986228,2026-07-13 07:43:48 PM,63114.9,16,524,21,2508
1783986229,2026-07-13 07:43:49 PM,63113.9,16,524,20,223
1783986356,2026-07-13 07:45:56 PM,62986.9,16,524,20,256
1783986395,2026-07-13 07:46:35 PM,62947.9,16,524,20,2539
1783986395,2026-07-13 07:46:35 PM,62947.9,15,542,20,2539
1783986512,2026-07-13 07:48:32 PM,62830.9,15,542,20,2639
1783986512,2026-07-13 07:48:32 PM,62830.9,15,542,20,2739
1783986512,2026-07-13 07:48:32 PM,62830.9,15,542,20,2839
1783986512,2026-07-13 07:48:32 PM,62830.9,15,542,20,2939
1783986513,2026-07-13 07:48:33 PM,62829.9,15,542,20,3039
1783986513,2026-07-13 07:48:33 PM,62829.9,15,542,20,3139
1783986513,2026-07-13 07:48:33 PM,62829.9,15,542,20,3239
1783986513,2026-07-13 07:48:33 PM,62829.9,15,542,20,3339
1783986513,2026-07-13 07:48:33 PM,62829.9,15,542,20,3439
1783986513,2026-07-13 07:48:33 PM,62829.9,15,542,20,3539
1783986513,2026-07-13 07:48:33 PM,62829.9,15,542,20,3639
1783986513,2026-07-13 07:48:33 PM,62829.9,15,542,20,3739
1783986513,2026-07-13 07:48:33 PM,62829.9,15,542,20,3839
1783986514,2026-07-13 07:48:34 PM,62828.9,15,542,20,3939
1783986514,2026-07-13 07:48:34 PM,62828.9,15,542,20,4039
1783986514,2026-07-13 07:48:34 PM,62828.9,15,542,20,4045
1783986567,2026-07-13 07:49:27 PM,62775.9,15,542,20,4012
1783986885,2026-07-13 07:54:45 PM,62457.9,15,542,20,3912
1783986885,2026-07-13 07:54:45 PM,62457.9,15,542,20,3906
1783986979,2026-07-13 07:56:19 PM,62363.9,17,114,20,3906
1783987080,2026-07-13 07:58:00 PM,62262.9,17,114,19,195
1783987194,2026-07-13 07:59:54 PM,62148.9,17,114,19,614
1783987292,2026-07-13 08:01:32 PM,62050.9,17,114,19,714
1783987292,2026-07-13 08:01:32 PM,62050.9,17,114,19,814
1783987292,2026-07-13 08:01:32 PM,62050.9,17,114,19,914
1783987292,2026-07-13 08:01:32 PM,62050.9,17,114,19,1014
1783987293,2026-07-13 08:01:33 PM,62049.9,17,114,19,1114
1783987293,2026-07-13 08:01:33 PM,62049.9,17,114,19,1214
1783987293,2026-07-13 08:01:33 PM,62049.9,17,114,19,1314
1783987293,2026-07-13 08:01:33 PM,62049.9,17,114,19,1414
1783987293,2026-07-13 08:01:33 PM,62049.9,17,114,19,1514
1783987293,2026-07-13 08:01:33 PM,62049.9,17,114,19,1614
1783987293,2026-07-13 08:01:33 PM,62049.9,17,114,19,1698
1783987315,2026-07-13 08:01:55 PM,62027.9,17,114,19,2098
1783987398,2026-07-13 08:03:18 PM,61944.9,17,124,19,2098
1783987398,2026-07-13 08:03:18 PM,61944.9,17,124,19,2108
1783987461,2026-07-13 08:04:21 PM,61881.9,17,124,19,2098
1783987472,2026-07-13 08:04:32 PM,61870.9,17,114,19,2098
1783987667,2026-07-13 08:07:47 PM,61675.9,17,114,19,2587
1783987759,2026-07-13 08:09:19 PM,61583.9,17,114,19,2591
1783987789,2026-07-13 08:09:49 PM,61553.9,17,124,19,2591
1783987789,2026-07-13 08:09:49 PM,61553.9,17,124,19,2601
1783987860,2026-07-13 08:11:00 PM,61482.9,17,124,19,2591
1783987864,2026-07-13 08:11:04 PM,61478.9,17,114,19,2591
1783988106,2026-07-13 08:15:06 PM,61236.9,17,124,19,2591
1783988106,2026-07-13 08:15:06 PM,61236.9,17,124,19,2601
1783988166,2026-07-13 08:16:06 PM,61176.9,17,124,19,2517
1783988166,2026-07-13 08:16:06 PM,61176.9,17,124,19,2513
1783988176,2026-07-13 08:16:16 PM,61166.9,17,124,19,2503
1783988181,2026-07-13 08:16:21 PM,61161.9,17,114,19,2503
1783988320,2026-07-13 08:18:40 PM,61022.9,17,124,19,2503
1783988320,2026-07-13 08:18:40 PM,61022.9,17,124,19,2513
1783988337,2026-07-13 08:18:57 PM,61005.9,17,124,19,2503
1783988356,2026-07-13 08:19:16 PM,60986.9,17,114,19,2503
