ts_et,ticker,price,count,taker_side
2026-04-18 04:35:15 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,10,1,yes
2026-04-18 04:52:13 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,10,47,yes
