ts_et,ticker,price,count,taker_side
2026-04-18 04:17:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KIR,74,1,yes
2026-04-18 04:19:03 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KIR,74,6,yes
