ts_et,ticker,price,count,taker_side
2026-04-18 04:14:41 PM,KXATPCHALLENGERMATCH-26APR18TUNIVA-IVA,40,2,yes
2026-04-18 04:15:03 PM,KXATPCHALLENGERMATCH-26APR18TUNIVA-IVA,38,2,no
2026-04-18 04:32:53 PM,KXATPCHALLENGERMATCH-26APR18TUNIVA-IVA,40,2,yes
