ts_et,ticker,price,count,taker_side
2026-04-18 04:32:43 PM,KXATPCHALLENGERMATCH-26APR18TUNIVA-TUN,62,4,yes
2026-04-18 04:51:13 PM,KXATPCHALLENGERMATCH-26APR18TUNIVA-TUN,62,312,yes
2026-04-18 04:51:13 PM,KXATPCHALLENGERMATCH-26APR18TUNIVA-TUN,62,50,yes
2026-04-18 04:51:13 PM,KXATPCHALLENGERMATCH-26APR18TUNIVA-TUN,62,864,yes
2026-04-18 04:51:13 PM,KXATPCHALLENGERMATCH-26APR18TUNIVA-TUN,62,438,yes
