ts_et,ticker,price,count,taker_side
2026-04-18 04:13:41 PM,KXATPCHALLENGERMATCH-26APR18TOKSHI-TOK,78,1,yes
2026-04-18 04:48:53 PM,KXATPCHALLENGERMATCH-26APR18TOKSHI-TOK,78,12,yes
