ts_et,ticker,price,count,taker_side
2026-04-18 04:14:38 PM,KXATPMATCH-26APR19COBSHE-COB,45,32,yes
2026-04-18 04:22:39 PM,KXATPMATCH-26APR19COBSHE-COB,45,42,yes
2026-04-18 04:29:19 PM,KXATPMATCH-26APR19COBSHE-COB,45,21,yes
2026-04-18 04:30:26 PM,KXATPMATCH-26APR19COBSHE-COB,45,42,yes
