ts_et,ticker,price,count,taker_side
2026-04-18 04:20:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,93,3,yes
2026-04-18 04:20:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,1,no
