ts_et,ticker,price,count,taker_side
2026-04-18 04:38:10 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,32,yes
2026-04-18 04:38:11 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,1,yes
2026-04-18 04:38:17 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,14,no
2026-04-18 04:38:17 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,5,no
2026-04-18 04:38:21 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,381,yes
2026-04-18 04:38:21 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,23,yes
2026-04-18 04:38:23 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,26,yes
2026-04-18 04:38:23 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,400,yes
2026-04-18 04:38:23 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,400,yes
2026-04-18 04:38:23 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,500,yes
2026-04-18 04:38:23 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,103,yes
2026-04-18 04:38:25 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,22,yes
2026-04-18 04:38:28 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,no
2026-04-18 04:38:28 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,5,no
2026-04-18 04:38:28 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,40,no
2026-04-18 04:38:28 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,14,no
2026-04-18 04:38:28 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,100,no
2026-04-18 04:38:37 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,231,yes
2026-04-18 04:38:37 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,40,yes
2026-04-18 04:38:37 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,400,yes
2026-04-18 04:38:37 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,400,yes
2026-04-18 04:38:37 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,400,yes
2026-04-18 04:38:37 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,400,yes
2026-04-18 04:38:37 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,50,yes
2026-04-18 04:38:37 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,500,yes
2026-04-18 04:38:37 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,35,yes
2026-04-18 04:38:37 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,562,yes
2026-04-18 04:38:38 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,40,no
2026-04-18 04:38:41 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,5,yes
2026-04-18 04:38:44 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,395,yes
2026-04-18 04:38:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,49,yes
2026-04-18 04:38:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,6,yes
2026-04-18 04:38:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,33,yes
2026-04-18 04:38:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,44,yes
2026-04-18 04:38:58 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,5,yes
2026-04-18 04:38:58 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,30,yes
2026-04-18 04:38:58 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,7,yes
2026-04-18 04:39:09 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,223,yes
2026-04-18 04:39:18 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,0,yes
2026-04-18 04:39:18 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,11,yes
2026-04-18 04:39:19 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,4,yes
2026-04-18 04:39:30 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,2,yes
2026-04-18 04:39:33 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,223,yes
2026-04-18 04:39:36 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,174,yes
2026-04-18 04:39:39 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,125,no
2026-04-18 04:39:54 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,6,yes
2026-04-18 04:39:56 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,5,no
2026-04-18 04:39:57 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,15,yes
2026-04-18 04:39:57 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,63,yes
2026-04-18 04:39:59 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,2,no
2026-04-18 04:39:59 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,3,no
2026-04-18 04:39:59 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,17,no
2026-04-18 04:39:59 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,40,no
2026-04-18 04:39:59 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,100,no
2026-04-18 04:39:59 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,36,no
2026-04-18 04:40:00 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,116,yes
2026-04-18 04:40:06 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,23,yes
2026-04-18 04:40:09 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,62,yes
2026-04-18 04:40:09 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,400,yes
2026-04-18 04:40:09 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,400,yes
2026-04-18 04:40:09 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,347,yes
2026-04-18 04:40:13 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,2,yes
2026-04-18 04:40:14 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,48,yes
2026-04-18 04:40:14 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,273,yes
2026-04-18 04:40:14 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,40,yes
2026-04-18 04:40:16 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,43,33,yes
2026-04-18 04:40:17 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,44,400,yes
2026-04-18 04:40:17 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,44,36,yes
2026-04-18 04:40:20 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,44,33,yes
2026-04-18 04:40:20 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,44,40,yes
2026-04-18 04:40:20 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,44,145,yes
2026-04-18 04:40:24 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,44,1,yes
2026-04-18 04:40:38 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,44,4,yes
2026-04-18 04:40:40 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,44,18,yes
2026-04-18 04:40:43 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,44,2,yes
2026-04-18 04:40:44 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,44,21,yes
2026-04-18 04:40:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,33,no
2026-04-18 04:40:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,5,no
2026-04-18 04:40:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,40,no
2026-04-18 04:40:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,33,no
2026-04-18 04:40:52 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,100,yes
2026-04-18 04:41:25 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,42,20,yes
2026-04-18 04:41:29 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,40,12,no
2026-04-18 04:41:29 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,40,33,no
2026-04-18 04:41:29 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,40,5,no
2026-04-18 04:41:29 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,39,5,no
2026-04-18 04:41:32 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,38,20,no
2026-04-18 04:41:32 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,38,33,no
2026-04-18 04:41:32 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,37,35,no
2026-04-18 04:41:43 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,37,40,yes
2026-04-18 04:41:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,36,672,no
2026-04-18 04:41:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,35,5,no
2026-04-18 04:41:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,35,1530,no
2026-04-18 04:41:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,35,2776,no
2026-04-18 04:41:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,35,672,no
2026-04-18 04:41:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,35,100,no
2026-04-18 04:41:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,35,400,no
2026-04-18 04:41:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,34,400,no
2026-04-18 04:41:45 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,34,2295,no
2026-04-18 04:41:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,37,25,yes
2026-04-18 04:41:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,37,8,yes
2026-04-18 04:42:08 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,38,12,yes
2026-04-18 04:42:13 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,38,20,yes
2026-04-18 04:42:13 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,38,50,yes
2026-04-18 04:42:13 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,38,40,yes
2026-04-18 04:42:13 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,38,1,yes
2026-04-18 04:42:13 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,39,33,yes
2026-04-18 04:42:14 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,39,21,yes
2026-04-18 04:42:18 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,40,33,yes
