ts_et,ticker,price,count,taker_side
2026-04-18 04:28:39 PM,KXATPCHALLENGERMATCH-26APR18TOKSHI-SHI,24,1,yes
2026-04-18 04:36:05 PM,KXATPCHALLENGERMATCH-26APR18TOKSHI-SHI,24,1,yes
