ts_epoch,ts_et,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,print_price,print_size,taker_side,trade_id
1783794701,2026-07-11 14:31:41,FET,BBO,10,60,91,60,,,,
1783794701,2026-07-11 14:31:41,FET,BBO,11,17,91,60,,,,
1783794701,2026-07-11 14:31:41,FET,BBO,11,17,90,17,,,,
1783794703,2026-07-11 14:31:43,FET,BBO,10,60,90,17,,,,
1783794703,2026-07-11 14:31:43,FET,BBO,10,60,91,60,,,,
1783794928,2026-07-11 14:35:28,PIE,BBO,10,227,90,17,,,,
1783795565,2026-07-11 14:46:05,FET,BBO,10,10,92,50,,,,
1783795565,2026-07-11 14:46:05,PIE,BBO,10,227,92,70,,,,
1783795934,2026-07-11 14:52:14,FET,BBO,10,10,91,10,,,,
1783795934,2026-07-11 14:52:14,PIE,BBO,10,210,91,10,,,,
1783795934,2026-07-11 14:52:14,PIE,BBO,10,227,90,17,,,,
1783799164,2026-07-11 15:46:04,FET,BBO,10,10,92,50,,,,
1783799164,2026-07-11 15:46:04,PIE,BBO,10,227,92,70,,,,
1783799555,2026-07-11 15:52:35,FET,BBO,10,10,91,10,,,,
1783799555,2026-07-11 15:52:35,PIE,BBO,10,210,91,10,,,,
1783799555,2026-07-11 15:52:35,PIE,BBO,10,228,90,18,,,,
1783802766,2026-07-11 16:46:06,FET,BBO,10,10,92,13,,,,
1783802766,2026-07-11 16:46:06,FET,BBO,10,10,93,200,,,,
1783802766,2026-07-11 16:46:06,PIE,BBO,10,210,93,200,,,,
1783803153,2026-07-11 16:52:33,FET,BBO,10,10,92,10,,,,
1783803153,2026-07-11 16:52:33,PIE,BBO,10,210,92,10,,,,
1783806368,2026-07-11 17:46:08,FET,BBO,10,10,93,200,,,,
1783806368,2026-07-11 17:46:08,PIE,BBO,10,210,93,200,,,,
1783806686,2026-07-11 17:51:26,FET,BBO,10,10,92,10,,,,
1783806686,2026-07-11 17:51:26,PIE,BBO,10,210,92,10,,,,
1783808637,2026-07-11 18:23:57,PIE,BBO,11,501,92,10,,,,
1783808638,2026-07-11 18:23:58,FET,BBO,10,856,91,200,,,,
1783808638,2026-07-11 18:23:58,FET,BBO,10,856,92,1760,,,,
1783808659,2026-07-11 18:24:19,FET,BBO,10,856,91,50,,,,
1783808659,2026-07-11 18:24:19,FET,BBO,10,856,92,2037,,,,
1783808659,2026-07-11 18:24:19,PIE,BBO,11,851,91,50,,,,
1783808661,2026-07-11 18:24:21,FET,BBO,10,856,91,111,,,,
1783808661,2026-07-11 18:24:21,PIE,BBO,12,501,91,50,,,,
1783808663,2026-07-11 18:24:23,FET,BBO,11,496,91,111,,,,
1783808663,2026-07-11 18:24:23,PIE,BBO,13,501,91,50,,,,
1783808665,2026-07-11 18:24:25,FET,BBO,12,496,91,111,,,,
1783808689,2026-07-11 18:24:49,FET,BBO,12,864,90,50,,,,
1783808689,2026-07-11 18:24:49,FET,BBO,12,864,89,90,,,,
1783808690,2026-07-11 18:24:50,FET,BBO,13,496,89,90,,,,
1783808690,2026-07-11 18:24:50,PIE,BBO,14,501,91,50,,,,
1783808690,2026-07-11 18:24:50,PIE,BBO,14,751,90,100,,,,
1783808691,2026-07-11 18:24:51,FET,BBO,13,846,88,50,,,,
1783808691,2026-07-11 18:24:51,PIE,BBO,14,869,89,50,,,,
1783808692,2026-07-11 18:24:52,PIE,BBO,15,501,89,50,,,,
1783808693,2026-07-11 18:24:53,FET,BBO,13,846,91,50,,,,
1783808693,2026-07-11 18:24:53,FET,BBO,13,846,90,100,,,,
1783808693,2026-07-11 18:24:53,PIE,BBO,15,869,91,50,,,,
1783808693,2026-07-11 18:24:53,PIE,BBO,15,869,90,100,,,,
1783808693,2026-07-11 18:24:53,PIE,BBO,16,501,90,100,,,,
1783808696,2026-07-11 18:24:56,FET,BBO,13,846,89,50,,,,
1783808696,2026-07-11 18:24:56,FET,BBO,13,846,88,83,,,,
1783808696,2026-07-11 18:24:56,PIE,BBO,16,869,89,50,,,,
1783808696,2026-07-11 18:24:56,PIE,BBO,17,501,89,50,,,,
1783808698,2026-07-11 18:24:58,FET,BBO,13,846,87,50,,,,
1783808698,2026-07-11 18:24:58,FET,BBO,13,846,86,1500,,,,
1783808698,2026-07-11 18:24:58,PIE,BBO,17,869,91,50,,,,
1783808698,2026-07-11 18:24:58,PIE,BBO,17,869,90,100,,,,
1783808698,2026-07-11 18:24:58,PIE,BBO,18,501,90,100,,,,
1783808698,2026-07-11 18:24:58,PIE,BBO,18,501,89,1503,,,,
1783808699,2026-07-11 18:24:59,FET,BBO,13,846,85,200,,,,
1783808699,2026-07-11 18:24:59,FET,BBO,13,846,84,30,,,,
1783808699,2026-07-11 18:24:59,FET,BBO,13,846,83,50,,,,
1783808699,2026-07-11 18:24:59,PIE,BBO,18,851,90,1703,,,,
1783808699,2026-07-11 18:24:59,PIE,BBO,18,851,89,50,,,,
1783808701,2026-07-11 18:25:01,FET,BBO,13,846,84,41,,,,
1783808703,2026-07-11 18:25:03,PIE,BBO,19,501,89,50,,,,
1783808704,2026-07-11 18:25:04,FET,BBO,13,846,83,58,,,,
1783808704,2026-07-11 18:25:04,FET,BBO,13,846,84,41,,,,
1783808704,2026-07-11 18:25:04,PIE,BBO,20,501,89,50,,,,
1783808706,2026-07-11 18:25:06,FET,BBO,13,846,83,58,,,,
1783808706,2026-07-11 18:25:06,FET,BBO,13,846,84,41,,,,
1783808706,2026-07-11 18:25:06,PIE,BBO,21,501,89,50,,,,
1783808709,2026-07-11 18:25:09,FET,BBO,13,846,83,58,,,,
1783808709,2026-07-11 18:25:09,FET,BBO,13,846,84,41,,,,
1783808709,2026-07-11 18:25:09,PIE,BBO,22,501,89,50,,,,
1783808710,2026-07-11 18:25:10,FET,BBO,13,846,83,58,,,,
1783808710,2026-07-11 18:25:10,FET,BBO,13,846,84,41,,,,
1783808710,2026-07-11 18:25:10,PIE,BBO,23,501,89,50,,,,
1783808712,2026-07-11 18:25:12,FET,BBO,13,846,83,58,,,,
1783808712,2026-07-11 18:25:12,FET,BBO,13,846,84,41,,,,
1783808712,2026-07-11 18:25:12,PIE,BBO,24,501,89,50,,,,
1783808714,2026-07-11 18:25:14,FET,BBO,13,846,83,58,,,,
1783808714,2026-07-11 18:25:14,FET,BBO,13,846,84,41,,,,
1783808714,2026-07-11 18:25:14,PIE,BBO,25,501,89,50,,,,
1783808716,2026-07-11 18:25:16,FET,BBO,13,846,83,5,,,,
1783808716,2026-07-11 18:25:16,FET,BBO,13,846,84,41,,,,
1783808716,2026-07-11 18:25:16,PIE,BBO,26,501,89,50,,,,
1783808718,2026-07-11 18:25:18,PIE,BBO,27,501,89,50,,,,
1783808720,2026-07-11 18:25:20,FET,BBO,14,496,84,41,,,,
1783808720,2026-07-11 18:25:20,PIE,BBO,28,501,89,50,,,,
1783808722,2026-07-11 18:25:22,FET,BBO,15,496,84,41,,,,
1783808722,2026-07-11 18:25:22,PIE,BBO,29,501,89,50,,,,
1783808723,2026-07-11 18:25:23,FET,BBO,16,496,84,41,,,,
1783808723,2026-07-11 18:25:23,PIE,BBO,29,851,88,83,,,,
1783808723,2026-07-11 18:25:23,PIE,BBO,29,869,87,50,,,,
1783808724,2026-07-11 18:25:24,PIE,BBO,30,501,87,50,,,,
1783808725,2026-07-11 18:25:25,PIE,BBO,30,869,89,37,,,,
1783808725,2026-07-11 18:25:25,PIE,BBO,30,869,88,81,,,,
1783808726,2026-07-11 18:25:26,FET,BBO,17,496,84,41,,,,
1783808726,2026-07-11 18:25:26,PIE,BBO,30,869,89,37,,,,
1783808726,2026-07-11 18:25:26,PIE,BBO,30,869,87,76,,,,
1783808726,2026-07-11 18:25:26,PIE,BBO,31,501,87,8,,,,
1783808727,2026-07-11 18:25:27,PIE,BBO,31,869,89,37,,,,
1783808727,2026-07-11 18:25:27,PIE,BBO,31,869,86,50,,,,
1783808728,2026-07-11 18:25:28,FET,BBO,18,496,84,41,,,,
1783808728,2026-07-11 18:25:28,PIE,BBO,31,869,85,66,,,,
1783808728,2026-07-11 18:25:28,PIE,BBO,31,869,86,50,,,,
1783808728,2026-07-11 18:25:28,PIE,BBO,32,501,86,50,,,,
1783808730,2026-07-11 18:25:30,FET,BBO,19,496,84,41,,,,
1783808730,2026-07-11 18:25:30,PIE,BBO,32,869,89,37,,,,
1783808730,2026-07-11 18:25:30,PIE,BBO,32,869,88,83,,,,
1783808730,2026-07-11 18:25:30,PIE,BBO,32,869,89,50,,,,
1783808731,2026-07-11 18:25:31,PIE,BBO,33,501,89,50,,,,
1783808732,2026-07-11 18:25:32,FET,BBO,20,496,84,41,,,,
1783808732,2026-07-11 18:25:32,PIE,BBO,33,869,88,83,,,,
1783808732,2026-07-11 18:25:32,PIE,BBO,33,869,89,50,,,,
1783808732,2026-07-11 18:25:32,PIE,BBO,34,501,89,50,,,,
1783808734,2026-07-11 18:25:34,FET,BBO,21,496,84,41,,,,
1783808734,2026-07-11 18:25:34,PIE,BBO,34,869,88,83,,,,
1783808734,2026-07-11 18:25:34,PIE,BBO,34,869,89,50,,,,
1783808735,2026-07-11 18:25:35,PIE,BBO,35,501,89,50,,,,
1783808737,2026-07-11 18:25:37,FET,BBO,22,496,84,41,,,,
1783808737,2026-07-11 18:25:37,PIE,BBO,35,869,88,83,,,,
1783808737,2026-07-11 18:25:37,PIE,BBO,35,869,89,50,,,,
1783808738,2026-07-11 18:25:38,FET,BBO,23,496,84,41,,,,
1783808738,2026-07-11 18:25:38,PIE,BBO,36,501,89,50,,,,
1783808738,2026-07-11 18:25:38,PIE,BBO,36,869,88,83,,,,
1783808738,2026-07-11 18:25:38,PIE,BBO,36,869,89,50,,,,
1783808738,2026-07-11 18:25:38,PIE,BBO,37,501,89,50,,,,
1783808740,2026-07-11 18:25:40,FET,BBO,24,496,84,41,,,,
1783808740,2026-07-11 18:25:40,FET,BBO,24,846,83,58,,,,
1783808740,2026-07-11 18:25:40,FET,BBO,24,846,84,41,,,,
1783808740,2026-07-11 18:25:40,PIE,BBO,37,869,88,34,,,,
1783808740,2026-07-11 18:25:40,PIE,BBO,37,869,89,50,,,,
1783808740,2026-07-11 18:25:40,PIE,BBO,38,250,89,50,,,,
1783808742,2026-07-11 18:25:42,FET,BBO,25,496,84,41,,,,
1783808742,2026-07-11 18:25:42,FET,BBO,25,846,83,58,,,,
1783808742,2026-07-11 18:25:42,FET,BBO,25,846,84,41,,,,
1783808742,2026-07-11 18:25:42,PIE,BBO,39,250,89,50,,,,
1783808744,2026-07-11 18:25:44,FET,BBO,26,496,84,41,,,,
1783808746,2026-07-11 18:25:46,FET,BBO,27,496,84,41,,,,
1783808748,2026-07-11 18:25:48,FET,BBO,28,496,84,41,,,,
1783808750,2026-07-11 18:25:50,FET,BBO,29,496,84,41,,,,
1783808750,2026-07-11 18:25:50,FET,BBO,29,846,83,58,,,,
1783808750,2026-07-11 18:25:50,PIE,BBO,40,100,89,50,,,,
1783808768,2026-07-11 18:26:08,FET,BBO,29,846,82,1500,,,,
1783808768,2026-07-11 18:26:08,FET,BBO,29,846,81,52,,,,
1783808768,2026-07-11 18:26:08,FET,BBO,29,846,80,200,,,,
1783808768,2026-07-11 18:26:08,FET,BBO,29,846,79,47,,,,
1783808768,2026-07-11 18:26:08,PIE,BBO,40,100,88,1503,,,,
1783808769,2026-07-11 18:26:09,FET,BBO,29,846,78,50,,,,
1783808769,2026-07-11 18:26:09,FET,BBO,29,846,77,43,,,,
1783808769,2026-07-11 18:26:09,PIE,BBO,40,100,87,50,,,,
1783808771,2026-07-11 18:26:11,FET,BBO,29,846,76,50,,,,
1783808771,2026-07-11 18:26:11,FET,BBO,29,846,75,40,,,,
1783808772,2026-07-11 18:26:12,FET,BBO,29,846,74,50,,,,
1783808772,2026-07-11 18:26:12,FET,BBO,29,846,73,37,,,,
1783808774,2026-07-11 18:26:14,FET,BBO,29,846,72,50,,,,
1783808774,2026-07-11 18:26:14,FET,BBO,29,846,71,34,,,,
1783808776,2026-07-11 18:26:16,FET,BBO,29,846,70,50,,,,
1783808776,2026-07-11 18:26:16,FET,BBO,29,846,69,32,,,,
1783808778,2026-07-11 18:26:18,FET,BBO,29,846,68,50,,,,
1783808778,2026-07-11 18:26:18,FET,BBO,29,846,67,30,,,,
1783808780,2026-07-11 18:26:20,FET,BBO,29,846,66,50,,,,
1783808780,2026-07-11 18:26:20,FET,BBO,29,846,65,28,,,,
1783808781,2026-07-11 18:26:21,FET,BBO,29,846,64,50,,,,
1783808781,2026-07-11 18:26:21,FET,BBO,29,846,63,27,,,,
1783808783,2026-07-11 18:26:23,FET,BBO,29,846,62,50,,,,
1783808786,2026-07-11 18:26:26,FET,BBO,29,846,79,50,,,,
1783808786,2026-07-11 18:26:26,FET,BBO,29,846,78,45,,,,
1783808788,2026-07-11 18:26:28,FET,BBO,29,846,77,50,,,,
1783808788,2026-07-11 18:26:28,FET,BBO,29,846,76,41,,,,
1783808788,2026-07-11 18:26:28,PIE,BBO,40,100,86,50,,,,
1783808790,2026-07-11 18:26:30,FET,BBO,29,846,75,50,,,,
1783808790,2026-07-11 18:26:30,FET,BBO,29,846,74,38,,,,
1783808792,2026-07-11 18:26:32,FET,BBO,29,846,73,50,,,,
1783808792,2026-07-11 18:26:32,FET,BBO,29,846,72,35,,,,
1783808793,2026-07-11 18:26:33,FET,BBO,29,846,71,50,,,,
1783808793,2026-07-11 18:26:33,FET,BBO,29,846,70,33,,,,
1783808795,2026-07-11 18:26:35,FET,BBO,29,846,69,50,,,,
1783808795,2026-07-11 18:26:35,FET,BBO,29,846,68,31,,,,
1783808797,2026-07-11 18:26:37,FET,BBO,29,846,67,50,,,,
1783808797,2026-07-11 18:26:37,FET,BBO,29,846,66,29,,,,
1783808799,2026-07-11 18:26:39,FET,BBO,29,846,65,50,,,,
1783808799,2026-07-11 18:26:39,FET,BBO,29,846,64,27,,,,
1783808801,2026-07-11 18:26:41,FET,BBO,29,846,63,50,,,,
1783808803,2026-07-11 18:26:43,FET,BBO,29,846,79,50,,,,
1783808804,2026-07-11 18:26:44,FET,BBO,29,846,78,45,,,,
1783808805,2026-07-11 18:26:45,FET,BBO,29,846,77,50,,,,
1783808805,2026-07-11 18:26:45,FET,BBO,29,846,76,41,,,,
1783808807,2026-07-11 18:26:47,FET,BBO,29,846,75,50,,,,
1783808807,2026-07-11 18:26:47,FET,BBO,29,846,74,38,,,,
1783808809,2026-07-11 18:26:49,FET,BBO,29,846,73,50,,,,
1783808809,2026-07-11 18:26:49,FET,BBO,29,846,72,35,,,,
1783808811,2026-07-11 18:26:51,FET,BBO,29,846,71,50,,,,
1783808811,2026-07-11 18:26:51,FET,BBO,29,846,70,33,,,,
1783808813,2026-07-11 18:26:53,FET,BBO,29,846,69,50,,,,
1783808813,2026-07-11 18:26:53,FET,BBO,29,846,68,31,,,,
1783808815,2026-07-11 18:26:55,FET,BBO,29,846,67,50,,,,
1783808815,2026-07-11 18:26:55,FET,BBO,29,846,66,29,,,,
1783808817,2026-07-11 18:26:57,FET,BBO,29,846,65,50,,,,
1783808817,2026-07-11 18:26:57,FET,BBO,29,846,64,27,,,,
1783808819,2026-07-11 18:26:59,FET,BBO,29,846,63,50,,,,
1783808821,2026-07-11 18:27:01,FET,BBO,29,846,79,50,,,,
1783808821,2026-07-11 18:27:01,FET,BBO,29,846,78,45,,,,
1783808824,2026-07-11 18:27:04,FET,BBO,29,846,77,50,,,,
1783808824,2026-07-11 18:27:04,FET,BBO,29,846,76,41,,,,
1783808825,2026-07-11 18:27:05,FET,BBO,29,846,75,50,,,,
1783808825,2026-07-11 18:27:05,FET,BBO,29,846,74,38,,,,
1783808826,2026-07-11 18:27:06,FET,BBO,29,846,73,250,,,,
1783808826,2026-07-11 18:27:06,FET,BBO,29,846,72,35,,,,
1783808827,2026-07-11 18:27:07,FET,BBO,29,846,71,50,,,,
1783808827,2026-07-11 18:27:07,FET,BBO,29,846,70,33,,,,
1783808829,2026-07-11 18:27:09,FET,BBO,29,846,69,50,,,,
1783808829,2026-07-11 18:27:09,FET,BBO,29,846,68,31,,,,
1783808831,2026-07-11 18:27:11,FET,BBO,29,846,67,50,,,,
1783808831,2026-07-11 18:27:11,FET,BBO,29,846,66,29,,,,
1783808833,2026-07-11 18:27:13,FET,BBO,29,846,65,50,,,,
1783808833,2026-07-11 18:27:13,FET,BBO,29,846,64,27,,,,
1783808835,2026-07-11 18:27:15,FET,BBO,29,846,63,50,,,,
1783808837,2026-07-11 18:27:17,FET,BBO,29,846,72,50,,,,
1783808837,2026-07-11 18:27:17,FET,BBO,29,846,71,34,,,,
1783808839,2026-07-11 18:27:19,FET,BBO,29,846,70,50,,,,
1783808839,2026-07-11 18:27:19,FET,BBO,29,846,69,32,,,,
1783808841,2026-07-11 18:27:21,FET,BBO,29,846,68,50,,,,
1783808841,2026-07-11 18:27:21,FET,BBO,29,846,67,30,,,,
1783808841,2026-07-11 18:27:21,PIE,BBO,40,100,85,1503,,,,
1783808842,2026-07-11 18:27:22,PIE,BBO,40,100,84,50,,,,
1783808843,2026-07-11 18:27:23,FET,BBO,29,846,66,50,,,,
1783808843,2026-07-11 18:27:23,FET,BBO,29,846,65,28,,,,
1783808845,2026-07-11 18:27:25,FET,BBO,29,846,64,50,,,,
1783808845,2026-07-11 18:27:25,FET,BBO,29,846,63,27,,,,
1783808847,2026-07-11 18:27:27,FET,BBO,29,846,62,50,,,,
1783808849,2026-07-11 18:27:29,FET,BBO,29,846,72,50,,,,
1783808849,2026-07-11 18:27:29,FET,BBO,29,846,71,34,,,,
1783808851,2026-07-11 18:27:31,FET,BBO,29,846,70,50,,,,
1783808852,2026-07-11 18:27:32,FET,BBO,29,846,69,32,,,,
1783808853,2026-07-11 18:27:33,FET,BBO,29,846,68,50,,,,
1783808853,2026-07-11 18:27:33,FET,BBO,29,846,67,30,,,,
1783808855,2026-07-11 18:27:35,FET,BBO,29,846,66,50,,,,
1783808855,2026-07-11 18:27:35,FET,BBO,29,846,65,28,,,,
1783808857,2026-07-11 18:27:37,FET,BBO,29,846,64,50,,,,
1783808857,2026-07-11 18:27:37,FET,BBO,29,846,63,27,,,,
1783808859,2026-07-11 18:27:39,FET,BBO,29,846,62,50,,,,
1783808861,2026-07-11 18:27:41,FET,BBO,29,846,72,50,,,,
1783808861,2026-07-11 18:27:41,FET,BBO,29,846,71,34,,,,
1783808863,2026-07-11 18:27:43,FET,BBO,29,846,70,50,,,,
1783808863,2026-07-11 18:27:43,FET,BBO,29,846,69,32,,,,
1783808865,2026-07-11 18:27:45,FET,BBO,29,846,68,50,,,,
1783808865,2026-07-11 18:27:45,FET,BBO,29,846,67,30,,,,
1783808867,2026-07-11 18:27:47,FET,BBO,29,846,66,50,,,,
1783808867,2026-07-11 18:27:47,FET,BBO,29,846,65,28,,,,
1783808869,2026-07-11 18:27:49,FET,BBO,29,846,64,50,,,,
1783808869,2026-07-11 18:27:49,FET,BBO,29,846,63,27,,,,
1783808871,2026-07-11 18:27:51,FET,BBO,29,846,62,50,,,,
1783808873,2026-07-11 18:27:53,FET,BBO,29,846,72,50,,,,
1783808873,2026-07-11 18:27:53,FET,BBO,29,846,71,34,,,,
1783808875,2026-07-11 18:27:55,FET,BBO,29,846,70,50,,,,
1783808875,2026-07-11 18:27:55,FET,BBO,29,846,69,32,,,,
1783808877,2026-07-11 18:27:57,FET,BBO,29,846,68,50,,,,
1783808877,2026-07-11 18:27:57,FET,BBO,29,846,67,30,,,,
1783808879,2026-07-11 18:27:59,FET,BBO,29,846,66,50,,,,
1783808880,2026-07-11 18:28:00,FET,BBO,29,846,65,28,,,,
1783808881,2026-07-11 18:28:01,FET,BBO,29,846,64,50,,,,
1783808882,2026-07-11 18:28:02,FET,BBO,29,846,63,27,,,,
1783808883,2026-07-11 18:28:03,FET,BBO,29,846,62,50,,,,
1783808885,2026-07-11 18:28:05,FET,BBO,29,846,72,50,,,,
1783808885,2026-07-11 18:28:05,FET,BBO,29,846,71,34,,,,
1783808886,2026-07-11 18:28:06,PIE,BBO,40,100,83,1503,,,,
1783808886,2026-07-11 18:28:06,PIE,BBO,40,100,82,50,,,,
1783808887,2026-07-11 18:28:07,FET,BBO,29,846,70,50,,,,
1783808887,2026-07-11 18:28:07,FET,BBO,29,846,69,32,,,,
1783808889,2026-07-11 18:28:09,FET,BBO,29,846,68,250,,,,
1783808889,2026-07-11 18:28:09,FET,BBO,29,846,67,30,,,,
1783808889,2026-07-11 18:28:09,FET,BBO,29,846,66,50,,,,
1783808889,2026-07-11 18:28:09,FET,BBO,29,846,65,28,,,,
1783808891,2026-07-11 18:28:11,FET,BBO,29,846,64,50,,,,
1783808892,2026-07-11 18:28:12,FET,BBO,29,846,63,27,,,,
1783808893,2026-07-11 18:28:13,FET,BBO,29,846,62,50,,,,
1783808896,2026-07-11 18:28:16,FET,BBO,29,846,67,50,,,,
1783808896,2026-07-11 18:28:16,FET,BBO,29,846,66,29,,,,
1783808897,2026-07-11 18:28:17,FET,BBO,29,846,65,50,,,,
1783808898,2026-07-11 18:28:18,FET,BBO,29,846,64,27,,,,
1783808899,2026-07-11 18:28:19,FET,BBO,29,846,63,50,,,,
1783808901,2026-07-11 18:28:21,FET,BBO,29,846,67,50,,,,
1783808901,2026-07-11 18:28:21,FET,BBO,29,846,66,29,,,,
1783808903,2026-07-11 18:28:23,FET,BBO,29,846,65,50,,,,
1783808904,2026-07-11 18:28:24,FET,BBO,29,846,64,27,,,,
1783808904,2026-07-11 18:28:24,PIE,BBO,40,100,81,50,,,,
1783808905,2026-07-11 18:28:25,FET,BBO,29,846,63,50,,,,
1783808908,2026-07-11 18:28:28,FET,BBO,29,846,67,50,,,,
1783808908,2026-07-11 18:28:28,FET,BBO,29,846,66,29,,,,
1783808909,2026-07-11 18:28:29,FET,BBO,29,846,65,50,,,,
1783808910,2026-07-11 18:28:30,FET,BBO,29,846,64,27,,,,
1783808912,2026-07-11 18:28:32,FET,BBO,29,846,63,50,,,,
1783808914,2026-07-11 18:28:34,FET,BBO,29,846,67,50,,,,
1783808914,2026-07-11 18:28:34,FET,BBO,29,846,66,29,,,,
1783808915,2026-07-11 18:28:35,FET,BBO,29,846,65,50,,,,
1783808916,2026-07-11 18:28:36,FET,BBO,29,846,64,27,,,,
1783808917,2026-07-11 18:28:37,FET,BBO,29,846,63,50,,,,
1783808919,2026-07-11 18:28:39,FET,BBO,29,846,67,50,,,,
1783808920,2026-07-11 18:28:40,FET,BBO,29,846,66,29,,,,
1783808921,2026-07-11 18:28:41,FET,BBO,29,846,65,50,,,,
1783808922,2026-07-11 18:28:42,FET,BBO,29,846,64,27,,,,
1783808924,2026-07-11 18:28:44,FET,BBO,29,846,63,50,,,,
1783808926,2026-07-11 18:28:46,FET,BBO,29,846,67,50,,,,
1783808926,2026-07-11 18:28:46,FET,BBO,29,846,66,29,,,,
1783808927,2026-07-11 18:28:47,FET,BBO,29,846,65,50,,,,
1783808928,2026-07-11 18:28:48,FET,BBO,29,846,64,27,,,,
1783808930,2026-07-11 18:28:50,FET,BBO,29,846,63,50,,,,
1783808932,2026-07-11 18:28:52,FET,BBO,29,846,67,50,,,,
1783808932,2026-07-11 18:28:52,FET,BBO,29,846,66,29,,,,
1783808934,2026-07-11 18:28:54,FET,BBO,29,846,65,50,,,,
1783808934,2026-07-11 18:28:54,FET,BBO,29,846,64,27,,,,
1783808936,2026-07-11 18:28:56,FET,BBO,29,846,63,50,,,,
1783808938,2026-07-11 18:28:58,FET,BBO,29,846,67,50,,,,
1783808938,2026-07-11 18:28:58,FET,BBO,29,846,66,29,,,,
1783808940,2026-07-11 18:29:00,FET,BBO,29,846,65,50,,,,
1783808940,2026-07-11 18:29:00,FET,BBO,29,846,64,27,,,,
1783808942,2026-07-11 18:29:02,FET,BBO,29,846,63,50,,,,
