ts_epoch,ts_et,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,print_price,print_size,taker_side,trade_id
1783817717,2026-07-11 20:55:17,BAL,BBO,4,500,13,450,,,,
1783817717,2026-07-11 20:55:17,BAL,BBO,4,500,12,51,,,,
1783817719,2026-07-11 20:55:19,BAL,BBO,4,500,13,1947,,,,
1783817719,2026-07-11 20:55:19,PRI,BBO,89,748,96,500,,,,
1783817814,2026-07-11 20:56:54,PRI,BBO,87,755,96,500,,,,
1783817814,2026-07-11 20:56:54,PRI,BBO,90,100,96,500,,,,
1783817958,2026-07-11 20:59:18,PRI,BBO,87,748,96,500,,,,
1783817963,2026-07-11 20:59:23,BAL,BBO,4,500,12,1,,,,
1783817963,2026-07-11 20:59:23,PRI,BBO,87,848,95,1,,,,
1783817964,2026-07-11 20:59:24,BAL,BBO,4,500,13,1947,,,,
1783817964,2026-07-11 20:59:24,BAL,BBO,4,500,12,1,,,,
1783817964,2026-07-11 20:59:24,PRI,BBO,87,848,96,500,,,,
1783817964,2026-07-11 20:59:24,PRI,BBO,87,848,95,1,,,,
1783817965,2026-07-11 20:59:25,BAL,BBO,4,500,13,1947,,,,
1783817965,2026-07-11 20:59:25,BAL,BBO,4,500,12,1,,,,
1783817965,2026-07-11 20:59:25,PRI,BBO,87,848,96,500,,,,
1783817965,2026-07-11 20:59:25,PRI,BBO,87,848,95,1,,,,
1783817966,2026-07-11 20:59:26,BAL,BBO,4,500,13,1947,,,,
1783817966,2026-07-11 20:59:26,BAL,BBO,4,500,12,1,,,,
1783817966,2026-07-11 20:59:26,PRI,BBO,87,848,96,500,,,,
1783817966,2026-07-11 20:59:26,PRI,BBO,87,848,95,1,,,,
1783817967,2026-07-11 20:59:27,BAL,BBO,4,500,13,1947,,,,
1783817967,2026-07-11 20:59:27,PRI,BBO,87,848,96,500,,,,
1783817968,2026-07-11 20:59:28,BAL,BBO,4,500,12,1,,,,
1783817968,2026-07-11 20:59:28,BAL,BBO,4,500,13,1947,,,,
1783817968,2026-07-11 20:59:28,PRI,BBO,87,848,95,1,,,,
1783817968,2026-07-11 20:59:28,PRI,BBO,87,848,96,500,,,,
1783817969,2026-07-11 20:59:29,BAL,BBO,4,500,12,1,,,,
1783817969,2026-07-11 20:59:29,BAL,BBO,4,500,13,1947,,,,
1783817969,2026-07-11 20:59:29,PRI,BBO,87,848,95,1,,,,
1783817969,2026-07-11 20:59:29,PRI,BBO,87,848,96,500,,,,
1783817970,2026-07-11 20:59:30,BAL,BBO,4,500,12,1,,,,
1783817970,2026-07-11 20:59:30,BAL,BBO,4,500,13,1947,,,,
1783817970,2026-07-11 20:59:30,PRI,BBO,87,848,95,1,,,,
1783817970,2026-07-11 20:59:30,PRI,BBO,87,848,96,500,,,,
1783817971,2026-07-11 20:59:31,BAL,BBO,4,500,12,1,,,,
1783817971,2026-07-11 20:59:31,BAL,BBO,4,500,13,1947,,,,
1783817971,2026-07-11 20:59:31,PRI,BBO,87,848,95,1,,,,
1783817971,2026-07-11 20:59:31,PRI,BBO,87,848,96,500,,,,
1783817972,2026-07-11 20:59:32,BAL,BBO,4,500,12,1,,,,
1783817972,2026-07-11 20:59:32,BAL,BBO,4,500,13,1947,,,,
1783817972,2026-07-11 20:59:32,PRI,BBO,87,848,95,1,,,,
1783817972,2026-07-11 20:59:32,PRI,BBO,87,848,96,500,,,,
1783817973,2026-07-11 20:59:33,BAL,BBO,4,500,12,1,,,,
1783817973,2026-07-11 20:59:33,BAL,BBO,4,500,13,1947,,,,
1783817973,2026-07-11 20:59:33,PRI,BBO,87,848,95,1,,,,
1783817973,2026-07-11 20:59:33,PRI,BBO,87,848,96,500,,,,
1783817974,2026-07-11 20:59:34,BAL,BBO,4,500,12,1,,,,
1783817974,2026-07-11 20:59:34,PRI,BBO,87,848,95,1,,,,
1783817975,2026-07-11 20:59:35,BAL,BBO,4,500,13,1947,,,,
1783817975,2026-07-11 20:59:35,BAL,BBO,4,500,12,1,,,,
1783817975,2026-07-11 20:59:35,PRI,BBO,87,848,96,500,,,,
1783817975,2026-07-11 20:59:35,PRI,BBO,87,848,95,1,,,,
1783817976,2026-07-11 20:59:36,BAL,BBO,4,500,13,1947,,,,
1783817976,2026-07-11 20:59:36,BAL,BBO,4,500,12,1,,,,
1783817976,2026-07-11 20:59:36,PRI,BBO,87,848,96,500,,,,
1783817976,2026-07-11 20:59:36,PRI,BBO,87,848,95,1,,,,
1783817977,2026-07-11 20:59:37,BAL,BBO,4,500,13,1947,,,,
1783817977,2026-07-11 20:59:37,BAL,BBO,4,500,12,1,,,,
1783817977,2026-07-11 20:59:37,PRI,BBO,87,848,96,500,,,,
1783817977,2026-07-11 20:59:37,PRI,BBO,87,848,95,1,,,,
1783817978,2026-07-11 20:59:38,BAL,BBO,4,500,13,1947,,,,
1783817978,2026-07-11 20:59:38,BAL,BBO,4,500,12,1,,,,
1783817978,2026-07-11 20:59:38,PRI,BBO,87,848,96,500,,,,
1783817978,2026-07-11 20:59:38,PRI,BBO,87,848,95,1,,,,
1783817979,2026-07-11 20:59:39,BAL,BBO,4,500,13,1947,,,,
1783817979,2026-07-11 20:59:39,BAL,BBO,4,500,12,1,,,,
1783817979,2026-07-11 20:59:39,PRI,BBO,87,848,96,500,,,,
1783817979,2026-07-11 20:59:39,PRI,BBO,87,848,95,1,,,,
1783817980,2026-07-11 20:59:40,BAL,BBO,4,500,13,1947,,,,
1783817980,2026-07-11 20:59:40,PRI,BBO,87,848,96,500,,,,
1783817981,2026-07-11 20:59:41,BAL,BBO,4,500,12,1,,,,
1783817981,2026-07-11 20:59:41,BAL,BBO,4,500,13,1947,,,,
1783817981,2026-07-11 20:59:41,PRI,BBO,87,848,95,1,,,,
1783817981,2026-07-11 20:59:41,PRI,BBO,87,848,96,500,,,,
1783817982,2026-07-11 20:59:42,BAL,BBO,4,500,12,1,,,,
1783817982,2026-07-11 20:59:42,BAL,BBO,4,500,13,1947,,,,
1783817982,2026-07-11 20:59:42,PRI,BBO,87,848,95,1,,,,
1783817982,2026-07-11 20:59:42,PRI,BBO,87,848,96,500,,,,
1783817983,2026-07-11 20:59:43,BAL,BBO,4,500,12,1,,,,
1783817983,2026-07-11 20:59:43,BAL,BBO,4,500,13,1947,,,,
1783817983,2026-07-11 20:59:43,PRI,BBO,87,848,95,1,,,,
1783817983,2026-07-11 20:59:43,PRI,BBO,87,848,96,500,,,,
1783817984,2026-07-11 20:59:44,BAL,BBO,4,500,12,1,,,,
1783817984,2026-07-11 20:59:44,PRI,BBO,87,848,95,1,,,,
1783817985,2026-07-11 20:59:45,BAL,BBO,4,500,13,1947,,,,
1783817985,2026-07-11 20:59:45,BAL,BBO,4,500,12,1,,,,
1783817985,2026-07-11 20:59:45,PRI,BBO,87,848,96,500,,,,
1783817985,2026-07-11 20:59:45,PRI,BBO,87,848,95,1,,,,
1783817986,2026-07-11 20:59:46,BAL,BBO,4,500,13,1947,,,,
1783817986,2026-07-11 20:59:46,PRI,BBO,87,848,96,500,,,,
1783817986,2026-07-11 20:59:46,PRI,BBO,87,848,95,1,,,,
1783817987,2026-07-11 20:59:47,BAL,BBO,4,500,12,1,,,,
1783817987,2026-07-11 20:59:47,BAL,BBO,4,500,13,1947,,,,
1783817987,2026-07-11 20:59:47,PRI,BBO,87,848,96,500,,,,
1783817988,2026-07-11 20:59:48,BAL,BBO,4,500,12,1,,,,
1783817988,2026-07-11 20:59:48,BAL,BBO,4,500,13,1947,,,,
1783817988,2026-07-11 20:59:48,PRI,BBO,87,848,95,1,,,,
1783817988,2026-07-11 20:59:48,PRI,BBO,87,848,96,500,,,,
1783817989,2026-07-11 20:59:49,BAL,BBO,4,500,12,1,,,,
1783817989,2026-07-11 20:59:49,BAL,BBO,4,500,13,1947,,,,
1783817989,2026-07-11 20:59:49,PRI,BBO,87,848,95,1,,,,
1783817989,2026-07-11 20:59:49,PRI,BBO,87,848,96,500,,,,
1783817990,2026-07-11 20:59:50,BAL,BBO,4,500,12,1,,,,
1783817990,2026-07-11 20:59:50,BAL,BBO,4,500,13,1947,,,,
1783817990,2026-07-11 20:59:50,PRI,BBO,87,848,95,1,,,,
1783817990,2026-07-11 20:59:50,PRI,BBO,87,848,96,500,,,,
1783817991,2026-07-11 20:59:51,BAL,BBO,4,500,12,1,,,,
1783817991,2026-07-11 20:59:51,BAL,BBO,4,500,13,1947,,,,
1783817991,2026-07-11 20:59:51,PRI,BBO,87,848,95,1,,,,
1783817991,2026-07-11 20:59:51,PRI,BBO,87,848,96,500,,,,
1783817992,2026-07-11 20:59:52,BAL,BBO,4,500,12,1,,,,
1783817992,2026-07-11 20:59:52,BAL,BBO,4,500,13,1947,,,,
1783817992,2026-07-11 20:59:52,PRI,BBO,87,848,95,1,,,,
1783817992,2026-07-11 20:59:52,PRI,BBO,87,848,96,500,,,,
1783817993,2026-07-11 20:59:53,BAL,BBO,4,500,12,1,,,,
1783817993,2026-07-11 20:59:53,PRI,BBO,87,848,95,1,,,,
1783817994,2026-07-11 20:59:54,BAL,BBO,4,500,13,1947,,,,
1783817994,2026-07-11 20:59:54,BAL,BBO,4,500,12,1,,,,
1783817994,2026-07-11 20:59:54,PRI,BBO,87,848,96,500,,,,
1783817994,2026-07-11 20:59:54,PRI,BBO,87,848,95,1,,,,
1783817995,2026-07-11 20:59:55,BAL,BBO,4,500,13,1947,,,,
1783817995,2026-07-11 20:59:55,BAL,BBO,4,500,12,1,,,,
1783817995,2026-07-11 20:59:55,PRI,BBO,87,848,96,500,,,,
1783817995,2026-07-11 20:59:55,PRI,BBO,87,848,95,1,,,,
1783817996,2026-07-11 20:59:56,BAL,BBO,4,500,13,1947,,,,
1783817996,2026-07-11 20:59:56,BAL,BBO,4,500,12,1,,,,
1783817996,2026-07-11 20:59:56,PRI,BBO,87,848,96,500,,,,
1783817996,2026-07-11 20:59:56,PRI,BBO,87,848,95,1,,,,
1783817997,2026-07-11 20:59:57,BAL,BBO,4,500,13,1947,,,,
1783817997,2026-07-11 20:59:57,BAL,BBO,4,500,12,1,,,,
1783817997,2026-07-11 20:59:57,PRI,BBO,87,848,96,500,,,,
1783817997,2026-07-11 20:59:57,PRI,BBO,87,848,95,1,,,,
1783817998,2026-07-11 20:59:58,BAL,BBO,4,500,13,1947,,,,
1783817998,2026-07-11 20:59:58,BAL,BBO,4,500,12,1,,,,
1783817998,2026-07-11 20:59:58,PRI,BBO,87,848,96,500,,,,
1783817998,2026-07-11 20:59:58,PRI,BBO,87,848,95,1,,,,
1783817999,2026-07-11 20:59:59,BAL,BBO,4,500,13,1947,,,,
1783817999,2026-07-11 20:59:59,PRI,BBO,87,848,96,500,,,,
1783818000,2026-07-11 21:00:00,BAL,BBO,4,500,12,1,,,,
1783818000,2026-07-11 21:00:00,BAL,BBO,4,500,13,1947,,,,
1783818000,2026-07-11 21:00:00,PRI,BBO,87,848,95,1,,,,
1783818000,2026-07-11 21:00:00,PRI,BBO,87,848,96,500,,,,
1783818001,2026-07-11 21:00:01,BAL,BBO,4,500,12,1,,,,
1783818001,2026-07-11 21:00:01,PRI,BBO,87,848,95,1,,,,
1783818001,2026-07-11 21:00:01,PRI,BBO,87,848,96,500,,,,
1783818002,2026-07-11 21:00:02,BAL,BBO,4,500,13,1947,,,,
1783818002,2026-07-11 21:00:02,BAL,BBO,4,500,12,1,,,,
1783818002,2026-07-11 21:00:02,PRI,BBO,87,848,95,1,,,,
1783818003,2026-07-11 21:00:03,BAL,BBO,4,500,13,1947,,,,
1783818003,2026-07-11 21:00:03,PRI,BBO,87,848,96,500,,,,
1783818004,2026-07-11 21:00:04,BAL,BBO,4,500,12,1,,,,
1783818004,2026-07-11 21:00:04,BAL,BBO,4,500,13,1947,,,,
1783818004,2026-07-11 21:00:04,PRI,BBO,87,848,95,1,,,,
1783818004,2026-07-11 21:00:04,PRI,BBO,87,848,96,500,,,,
1783818005,2026-07-11 21:00:05,BAL,BBO,4,500,12,1,,,,
1783818005,2026-07-11 21:00:05,BAL,BBO,4,500,13,1947,,,,
1783818005,2026-07-11 21:00:05,PRI,BBO,87,848,95,1,,,,
1783818005,2026-07-11 21:00:05,PRI,BBO,87,848,96,500,,,,
1783818006,2026-07-11 21:00:06,BAL,BBO,4,500,12,1,,,,
1783818006,2026-07-11 21:00:06,BAL,BBO,4,500,13,1947,,,,
1783818006,2026-07-11 21:00:06,PRI,BBO,87,848,95,1,,,,
1783818006,2026-07-11 21:00:06,PRI,BBO,87,848,96,500,,,,
1783818007,2026-07-11 21:00:07,BAL,BBO,4,500,12,1,,,,
1783818007,2026-07-11 21:00:07,BAL,BBO,4,500,13,1947,,,,
1783818007,2026-07-11 21:00:07,PRI,BBO,87,848,95,1,,,,
1783818007,2026-07-11 21:00:07,PRI,BBO,87,848,96,500,,,,
1783818008,2026-07-11 21:00:08,BAL,BBO,4,500,12,1,,,,
1783818008,2026-07-11 21:00:08,PRI,BBO,87,848,95,1,,,,
1783818009,2026-07-11 21:00:09,BAL,BBO,4,500,13,1947,,,,
1783818009,2026-07-11 21:00:09,BAL,BBO,4,500,12,1,,,,
1783818009,2026-07-11 21:00:09,PRI,BBO,87,848,96,500,,,,
1783818009,2026-07-11 21:00:09,PRI,BBO,87,848,95,1,,,,
1783818010,2026-07-11 21:00:10,BAL,BBO,4,500,13,1947,,,,
1783818010,2026-07-11 21:00:10,BAL,BBO,4,500,12,1,,,,
1783818010,2026-07-11 21:00:10,PRI,BBO,87,848,96,500,,,,
1783818010,2026-07-11 21:00:10,PRI,BBO,87,848,95,1,,,,
1783818011,2026-07-11 21:00:11,BAL,BBO,4,500,13,1947,,,,
1783818011,2026-07-11 21:00:11,BAL,BBO,4,500,12,1,,,,
1783818011,2026-07-11 21:00:11,PRI,BBO,87,848,96,500,,,,
1783818011,2026-07-11 21:00:11,PRI,BBO,87,848,95,1,,,,
1783818012,2026-07-11 21:00:12,BAL,BBO,4,500,13,1947,,,,
1783818012,2026-07-11 21:00:12,BAL,BBO,4,500,12,1,,,,
1783818012,2026-07-11 21:00:12,PRI,BBO,87,848,96,500,,,,
1783818012,2026-07-11 21:00:12,PRI,BBO,87,848,95,1,,,,
1783818013,2026-07-11 21:00:13,BAL,BBO,4,500,13,1947,,,,
1783818013,2026-07-11 21:00:13,PRI,BBO,87,848,96,500,,,,
1783818013,2026-07-11 21:00:13,PRI,BBO,87,848,95,1,,,,
1783818014,2026-07-11 21:00:14,BAL,BBO,4,500,12,1,,,,
1783818014,2026-07-11 21:00:14,BAL,BBO,4,500,13,1947,,,,
1783818014,2026-07-11 21:00:14,PRI,BBO,87,848,96,500,,,,
1783818015,2026-07-11 21:00:15,BAL,BBO,4,500,12,1,,,,
1783818015,2026-07-11 21:00:15,BAL,BBO,4,500,13,1947,,,,
1783818015,2026-07-11 21:00:15,PRI,BBO,87,848,95,1,,,,
1783818015,2026-07-11 21:00:15,PRI,BBO,87,848,96,500,,,,
1783818016,2026-07-11 21:00:16,BAL,BBO,4,500,12,1,,,,
1783818016,2026-07-11 21:00:16,BAL,BBO,4,500,13,1947,,,,
1783818016,2026-07-11 21:00:16,PRI,BBO,87,848,95,1,,,,
1783818016,2026-07-11 21:00:16,PRI,BBO,87,848,96,500,,,,
1783818017,2026-07-11 21:00:17,BAL,BBO,4,500,12,1,,,,
1783818017,2026-07-11 21:00:17,BAL,BBO,4,500,13,1947,,,,
1783818017,2026-07-11 21:00:17,PRI,BBO,87,848,95,1,,,,
1783818017,2026-07-11 21:00:17,PRI,BBO,87,848,96,500,,,,
1783818018,2026-07-11 21:00:18,BAL,BBO,4,500,12,1,,,,
1783818018,2026-07-11 21:00:18,BAL,BBO,4,500,13,1947,,,,
1783818018,2026-07-11 21:00:18,PRI,BBO,87,848,95,1,,,,
1783818018,2026-07-11 21:00:18,PRI,BBO,87,848,96,500,,,,
1783818019,2026-07-11 21:00:19,BAL,BBO,4,500,12,1,,,,
1783818019,2026-07-11 21:00:19,PRI,BBO,87,848,95,1,,,,
1783818020,2026-07-11 21:00:20,BAL,BBO,4,500,13,1947,,,,
1783818020,2026-07-11 21:00:20,BAL,BBO,4,500,12,1,,,,
1783818020,2026-07-11 21:00:20,PRI,BBO,87,848,96,500,,,,
1783818020,2026-07-11 21:00:20,PRI,BBO,87,848,95,1,,,,
1783818021,2026-07-11 21:00:21,BAL,BBO,4,500,13,1947,,,,
1783818021,2026-07-11 21:00:21,BAL,BBO,4,500,12,1,,,,
1783818021,2026-07-11 21:00:21,PRI,BBO,87,848,96,500,,,,
1783818021,2026-07-11 21:00:21,PRI,BBO,87,848,95,1,,,,
1783818022,2026-07-11 21:00:22,BAL,BBO,4,500,13,1947,,,,
1783818022,2026-07-11 21:00:22,BAL,BBO,4,500,12,1,,,,
1783818022,2026-07-11 21:00:22,PRI,BBO,87,848,96,500,,,,
1783818022,2026-07-11 21:00:22,PRI,BBO,87,848,95,1,,,,
1783818023,2026-07-11 21:00:23,BAL,BBO,4,500,13,1947,,,,
1783818023,2026-07-11 21:00:23,BAL,BBO,4,500,12,1,,,,
1783818023,2026-07-11 21:00:23,PRI,BBO,87,848,96,500,,,,
1783818023,2026-07-11 21:00:23,PRI,BBO,87,848,95,1,,,,
1783818024,2026-07-11 21:00:24,BAL,BBO,4,500,13,1947,,,,
1783818024,2026-07-11 21:00:24,BAL,BBO,4,500,12,1,,,,
1783818024,2026-07-11 21:00:24,PRI,BBO,87,848,96,500,,,,
1783818024,2026-07-11 21:00:24,PRI,BBO,87,848,95,1,,,,
1783818025,2026-07-11 21:00:25,BAL,BBO,4,500,13,1947,,,,
1783818025,2026-07-11 21:00:25,PRI,BBO,87,848,96,500,,,,
1783818025,2026-07-11 21:00:25,PRI,BBO,87,848,95,1,,,,
1783818026,2026-07-11 21:00:26,BAL,BBO,4,500,12,1,,,,
1783818026,2026-07-11 21:00:26,BAL,BBO,4,500,13,1947,,,,
1783818026,2026-07-11 21:00:26,PRI,BBO,87,848,96,500,,,,
1783818027,2026-07-11 21:00:27,BAL,BBO,4,500,12,1,,,,
1783818027,2026-07-11 21:00:27,BAL,BBO,4,500,13,1947,,,,
1783818027,2026-07-11 21:00:27,PRI,BBO,87,848,95,1,,,,
1783818027,2026-07-11 21:00:27,PRI,BBO,87,848,96,500,,,,
1783818028,2026-07-11 21:00:28,BAL,BBO,4,500,12,1,,,,
1783818028,2026-07-11 21:00:28,BAL,BBO,4,500,13,1947,,,,
1783818028,2026-07-11 21:00:28,PRI,BBO,87,848,95,1,,,,
1783818028,2026-07-11 21:00:28,PRI,BBO,87,848,96,500,,,,
1783818029,2026-07-11 21:00:29,BAL,BBO,4,500,12,1,,,,
1783818029,2026-07-11 21:00:29,BAL,BBO,4,500,13,1947,,,,
1783818029,2026-07-11 21:00:29,PRI,BBO,87,848,95,1,,,,
1783818029,2026-07-11 21:00:29,PRI,BBO,87,848,96,500,,,,
1783818030,2026-07-11 21:00:30,BAL,BBO,4,500,12,1,,,,
1783818030,2026-07-11 21:00:30,BAL,BBO,4,500,13,1947,,,,
1783818030,2026-07-11 21:00:30,PRI,BBO,87,848,95,1,,,,
1783818030,2026-07-11 21:00:30,PRI,BBO,87,848,96,500,,,,
1783818031,2026-07-11 21:00:31,BAL,BBO,4,500,12,1,,,,
1783818031,2026-07-11 21:00:31,PRI,BBO,87,848,95,1,,,,
1783818032,2026-07-11 21:00:32,BAL,BBO,4,500,13,1947,,,,
1783818032,2026-07-11 21:00:32,BAL,BBO,4,500,12,1,,,,
1783818032,2026-07-11 21:00:32,PRI,BBO,87,848,96,500,,,,
1783818032,2026-07-11 21:00:32,PRI,BBO,87,848,95,1,,,,
1783818033,2026-07-11 21:00:33,BAL,BBO,4,500,13,1947,,,,
1783818033,2026-07-11 21:00:33,BAL,BBO,4,500,12,1,,,,
1783818033,2026-07-11 21:00:33,PRI,BBO,87,848,96,500,,,,
1783818033,2026-07-11 21:00:33,PRI,BBO,87,848,95,1,,,,
1783818034,2026-07-11 21:00:34,BAL,BBO,4,500,13,1947,,,,
1783818034,2026-07-11 21:00:34,BAL,BBO,4,500,12,1,,,,
1783818034,2026-07-11 21:00:34,PRI,BBO,87,848,96,500,,,,
1783818034,2026-07-11 21:00:34,PRI,BBO,87,848,95,1,,,,
1783818035,2026-07-11 21:00:35,BAL,BBO,4,500,13,1947,,,,
1783818035,2026-07-11 21:00:35,BAL,BBO,4,500,12,1,,,,
1783818035,2026-07-11 21:00:35,PRI,BBO,87,848,96,500,,,,
1783818035,2026-07-11 21:00:35,PRI,BBO,87,848,95,1,,,,
1783818036,2026-07-11 21:00:36,BAL,BBO,4,500,13,1947,,,,
1783818036,2026-07-11 21:00:36,PRI,BBO,87,848,96,500,,,,
1783818036,2026-07-11 21:00:36,PRI,BBO,87,848,95,1,,,,
1783818037,2026-07-11 21:00:37,BAL,BBO,4,500,12,1,,,,
1783818037,2026-07-11 21:00:37,BAL,BBO,4,500,13,1947,,,,
1783818037,2026-07-11 21:00:37,PRI,BBO,87,848,96,500,,,,
1783818038,2026-07-11 21:00:38,BAL,BBO,4,500,12,1,,,,
1783818038,2026-07-11 21:00:38,BAL,BBO,4,500,13,1947,,,,
1783818038,2026-07-11 21:00:38,PRI,BBO,87,848,95,1,,,,
1783818038,2026-07-11 21:00:38,PRI,BBO,87,848,96,500,,,,
1783818039,2026-07-11 21:00:39,BAL,BBO,4,500,12,1,,,,
1783818039,2026-07-11 21:00:39,BAL,BBO,4,500,13,1947,,,,
1783818039,2026-07-11 21:00:39,PRI,BBO,87,848,95,1,,,,
1783818039,2026-07-11 21:00:39,PRI,BBO,87,848,96,500,,,,
1783818040,2026-07-11 21:00:40,BAL,BBO,4,500,12,1,,,,
1783818040,2026-07-11 21:00:40,BAL,BBO,4,500,13,1947,,,,
1783818040,2026-07-11 21:00:40,PRI,BBO,87,848,95,1,,,,
1783818040,2026-07-11 21:00:40,PRI,BBO,87,848,96,500,,,,
1783818041,2026-07-11 21:00:41,BAL,BBO,4,500,12,1,,,,
1783818041,2026-07-11 21:00:41,BAL,BBO,4,500,13,1947,,,,
1783818041,2026-07-11 21:00:41,PRI,BBO,87,848,95,1,,,,
1783818041,2026-07-11 21:00:41,PRI,BBO,87,848,96,500,,,,
1783818042,2026-07-11 21:00:42,BAL,BBO,4,500,12,1,,,,
1783818042,2026-07-11 21:00:42,PRI,BBO,87,848,95,1,,,,
1783818042,2026-07-11 21:00:42,PRI,BBO,87,848,96,500,,,,
1783818043,2026-07-11 21:00:43,BAL,BBO,4,500,13,1947,,,,
1783818043,2026-07-11 21:00:43,BAL,BBO,4,500,12,1,,,,
1783818043,2026-07-11 21:00:43,PRI,BBO,87,848,95,1,,,,
1783818044,2026-07-11 21:00:44,BAL,BBO,4,500,13,1947,,,,
1783818044,2026-07-11 21:00:44,BAL,BBO,4,500,12,1,,,,
1783818044,2026-07-11 21:00:44,PRI,BBO,87,848,96,500,,,,
1783818044,2026-07-11 21:00:44,PRI,BBO,87,848,95,1,,,,
1783818045,2026-07-11 21:00:45,BAL,BBO,4,500,13,1947,,,,
1783818045,2026-07-11 21:00:45,BAL,BBO,4,500,12,1,,,,
1783818045,2026-07-11 21:00:45,PRI,BBO,87,848,96,500,,,,
1783818045,2026-07-11 21:00:45,PRI,BBO,87,848,95,1,,,,
1783818046,2026-07-11 21:00:46,BAL,BBO,4,500,13,1947,,,,
1783818046,2026-07-11 21:00:46,BAL,BBO,4,500,12,1,,,,
1783818046,2026-07-11 21:00:46,PRI,BBO,87,848,96,500,,,,
1783818046,2026-07-11 21:00:46,PRI,BBO,87,848,95,1,,,,
